,a0,a1,a2,a3,I,b1
56,0.0004869834009805299,0.08306638854601678,-0.18092902576557235,0.22089302125101584,0.9991752062754993,0.49732905310046366
57,0.0004945357594890593,0.08318483986373686,-0.18078644694321938,0.22102192400913778,0.9993371589777236,0.49745544945016185
58,0.0005161204412432382,0.08273060032736275,-0.1807764336603458,0.22077513237448063,0.9991744178887263,0.4977378958884906
59,0.0004923430302498991,0.08313828846024228,-0.18071824949104615,0.22105794927968073,0.9993260850725798,0.4975531302282822
60,0.0004598384878152159,0.08270924724706619,-0.1807279060919184,0.2207506623588784,0.9994448329786392,0.49785439614839727
61,0.00040194290967070917,0.08244893778477505,-0.1806993721604389,0.2205509135646631,0.9995017588614956,0.49821464509384095
62,0.0003519989830652742,0.08238946449265648,-0.1806331068854326,0.2204550127485514,0.9995050040511504,0.49831524724324405
63,0.0002271999880791853,0.08223680438142476,-0.18049420345374018,0.2204216272319794,0.9996270768449818,0.49849656986815083
64,0.0001376106509775321,0.08228091068434598,-0.1805157948079249,0.22049311296802768,0.9995449318796963,0.4985437460295734
65,-0.00011345967486672826,0.08292954460998611,-0.18059475207049047,0.2206199322277784,0.9995120778635013,0.49762654376836135
66,-0.0003352701904271449,0.08236105973134702,-0.1804705201293768,0.22071635599910572,0.9995930099417829,0.49813572200077433
67,-0.0004005902114180143,0.0825660801884725,-0.18060691212660387,0.22076957086670437,0.9996118898366023,0.49795627403237674
68,-0.00035685853061950823,0.08258879335898649,-0.18065212390020685,0.22082217948577929,0.9995806266077712,0.497921992406744
69,-5.987376071050349e-05,0.08287553027139839,-0.18086197149278188,0.220808185359617,0.9992760476567749,0.4974265651043631
70,-0.00031513679021182017,0.08328125232355274,-0.18094750419880967,0.22096907165278307,0.9992247511574709,0.49728600936724565
71,-0.0003948900175481107,0.08334122659835046,-0.18087037937962328,0.2209869021582031,0.9991503818463241,0.4971882779858158
72,-0.00029790224638959195,0.08341438948853819,-0.18087173374903115,0.22085671955683003,0.9991537552212172,0.49722239241900984
73,-0.0002985790530427787,0.08341658487906525,-0.18087379780178192,0.22085773348815968,0.9991536388133027,0.4972200543359916
74,-0.00027661770983606476,0.08344533411178967,-0.18088957335706984,0.22093823621775713,0.9992156350692895,0.4972178933747314
75,-0.0003377927276713294,0.08284816325762615,-0.1806603845175872,0.2207588059490338,0.9991150601946907,0.497643715918175
76,-0.0004282340952679771,0.08283703320438064,-0.18087631346003025,0.22080704072779014,0.9990958302082843,0.4975780697467615
77,-0.00036326161541202703,0.08281872949164262,-0.18079406796672193,0.2209764778626273,0.9991705947655356,0.49762782277360795
78,-0.00035577263069311305,0.08287552476340207,-0.18082016111461469,0.22100484623752942,0.9991775468294244,0.49757917538677143
79,-0.00040519665570342214,0.0826855775631912,-0.18081838515177945,0.22098054131695316,0.9990631144479014,0.4977356864426894
80,-0.0005026806914581253,0.08285985373568092,-0.1809486578427857,0.2209698586024988,0.9992214539398225,0.4974703832839881
81,-0.00044567220862444523,0.08300986435232721,-0.18099375435094994,0.22104306741817928,0.9991937486381475,0.4972285049349999
82,-0.00047034834614782806,0.08302142928540772,-0.18097566415248373,0.2210264896961045,0.9991683621935905,0.4972303253053667
83,-0.00038902660555333035,0.0831518649092064,-0.18108524164048478,0.2210193801840812,0.9991867156400713,0.4971818087615416
84,-0.0002904980180795172,0.0830983438094226,-0.18092776873340305,0.22086785533218592,0.9992469638566924,0.4972674040259598
85,-0.0002926138361519712,0.08310494294639356,-0.18093154043485066,0.22086772421684928,0.9992489122675556,0.4972595063278911
86,-0.00037807094825128423,0.08232738116435813,-0.18058232489371723,0.2205436656681986,0.9990091006025333,0.49815133153915303
87,-0.00036218062356808967,0.08231695512013017,-0.18057842357745754,0.2205416978183679,0.9990134544761806,0.4981827673520235
88,-0.00038540750720746086,0.08230249197421727,-0.18058700242393017,0.2205433630436478,0.9990447800634399,0.49819530062879835
89,-0.0002924060327832226,0.08227456869271474,-0.18053984498074865,0.2205966292404822,0.9991738711005451,0.4980703786703484
90,-0.0003634609928651819,0.0822924989700916,-0.18046731069348299,0.22054408546954113,0.9992249294313211,0.49799200288389767
91,-0.0003926569851630188,0.08220650210362586,-0.18044466398084164,0.2205554198276555,0.9992206863386899,0.49809887021636157
92,-0.0001971003964155449,0.08155737511835365,-0.18016314408038403,0.22041601015854628,0.9989914356251324,0.49872242052474064
93,-0.0003241384014000398,0.08125552480837671,-0.1799219785534834,0.22028240284717115,0.998942160759272,0.4992155286284136
94,-3.278799223453699e-06,0.08089321489569125,-0.18000408319163935,0.22007391880544336,0.9989574385461651,0.49965621295228263
95,-3.107165002538825e-05,0.08090400092735502,-0.18001028729960902,0.22009728483593802,0.9989856714114586,0.49964761690661336
96,-0.00013265736856062083,0.08109072018946736,-0.18009476324637705,0.22015598204805586,0.9990231460863412,0.499572011027132
97,-0.00035400261546657263,0.08125674281061342,-0.17990626671616133,0.22009232073274348,0.9991012207925047,0.4994959450616281
98,-0.0003927080220946788,0.08122016332098952,-0.1798698066700774,0.22011592776265582,0.9991027299575452,0.4995459434251713
99,-0.0005245142724086826,0.08156585328473989,-0.18002163325012865,0.2202912909577048,0.9991763195584729,0.4992153116809601
100,-0.0007216857260110704,0.08175206101871717,-0.1800212836388353,0.22032260884381044,0.9993499790896286,0.49916558760871815
101,-0.0008211551816143386,0.08175972107061505,-0.1799486453854433,0.22033959087052857,0.9993125881766832,0.49924769455394324
102,-0.0008198666633475737,0.0817581447271647,-0.17994885773993857,0.22033848893341554,0.9993126108701667,0.49924976542369043
103,-0.0007557576500508423,0.08172271872476505,-0.1799179322262377,0.2202694607887187,0.9992837669756117,0.4992842932691423
104,-0.0008403606829210097,0.08190012589063417,-0.17999829418896243,0.22030888283430927,0.9993831139747805,0.49915490416774166
105,-0.0007055645498721119,0.08196376358723101,-0.1801431175742987,0.22038025236056374,0.999401839074756,0.49891777124039277
106,-0.0005006677294736445,0.08186629825503994,-0.1802903736963971,0.2202916557352692,0.9993048161261867,0.49902578773749945
107,-0.0003431266775427433,0.08179805979261079,-0.18025170798673876,0.2200988424704229,0.999332488431693,0.49901806530425463
108,-0.0003472788099492946,0.08181094914272824,-0.1802563260760849,0.22010259675795216,0.999333562830161,0.4990045127374743
109,-0.0004112178730926591,0.08173853559738337,-0.1802018231950278,0.22009079488812033,0.9993570536809862,0.4990979101796693
110,-0.0004988739317035445,0.08182741335761942,-0.18023333978854925,0.2201406922973998,0.9993904954676778,0.49904289436937105
111,-0.0005656174065573616,0.08187021000052669,-0.1802231935470174,0.22015825486432153,0.9992889017040218,0.49901690268566495
112,-0.0005574695981116207,0.08186738108308439,-0.18022430405624879,0.22015494874911457,0.99928613861828,0.49903146875550364
113,-0.0005773793900926832,0.08184910356875058,-0.18024229325051302,0.22016760394551865,0.9992839298026308,0.499056592238805
114,-0.00043857128282506763,0.0814504667643442,-0.18005755968390227,0.22022386804248847,0.9993785503036116,0.4994873048608983
115,-0.0004410173589733668,0.08143673147833952,-0.1800502739420477,0.22021883673100184,0.9993750772017077,0.49949833254173664
116,-0.000539955865368133,0.08140394508069845,-0.18016646070235726,0.22029507334058052,0.9993641763058119,0.49941400896335747
117,-0.0005678280932940039,0.08143550632822852,-0.18021821097650287,0.22028214586043227,0.9993513789860462,0.4993768986833218
118,-0.0004859282352991101,0.08167701572535038,-0.180334725295564,0.22049175862618406,0.9994386530391051,0.4991926360521284
119,-0.0004596588917534644,0.08179407384413978,-0.1803659178212656,0.2205187446746636,0.9994827372588373,0.4991116779516464
120,-0.0004344302586919563,0.08180300376887961,-0.18026883436643923,0.22050512211821385,0.9996864720622206,0.49921784830696037
121,-0.00044941715450179387,0.08169995812758885,-0.1803392933319366,0.22041127281967643,0.9996191034341466,0.4990732024060965
122,-0.00046665047623350997,0.08149895501714835,-0.18036855688004852,0.22032294215063075,0.9996545649261979,0.499238614022451
123,-0.00046040627832326375,0.0815130867401635,-0.18035967506708586,0.22035550527802023,0.9996643762208302,0.4992156398844
124,-0.0004561450862889671,0.08155516281966879,-0.18038528365955542,0.22038392233519688,0.999678044613569,0.4991823431452469
125,-0.0005801053635321879,0.08113193698376242,-0.18032357301614216,0.22034307547567392,0.9998444670647457,0.4994466890387405
126,-0.000336860660822641,0.08083391852524324,-0.17995077390493136,0.22034850885818702,0.999431508233112,0.49948755016994445
127,-0.0002561012447355182,0.08086385224278969,-0.1800548977050831,0.22048121779306484,0.9994355057729359,0.49931627757845964
128,-0.00022683693895483859,0.08090712881585072,-0.18011243512684383,0.2204902489663365,0.9994253095450862,0.49927374213431186
129,-0.00024077106194220904,0.08091508094472821,-0.18011975205934694,0.22051259080748498,0.9994209873701522,0.4992698749364004
130,-0.0005387177181442465,0.08215334041457009,-0.18064742163667602,0.2208467016414089,0.9994490203301674,0.497930532677725
131,-0.000563878004653906,0.08209107998953274,-0.1806079278808313,0.22082953216636764,0.9994168734868164,0.4979932405182568
132,-0.000606092675775799,0.08211952440314751,-0.1806337689424622,0.22086049231720284,0.9994166744359524,0.49791621032375183
133,-0.0006637627290610459,0.08212448881784201,-0.18069463206008282,0.22087025888501752,0.9994240944478304,0.4979123046980315
134,-0.0008233790348925532,0.08219300022714227,-0.18072296436538338,0.22073031610647728,0.9994551694947296,0.4978669146452125
135,-0.0008560822183443784,0.08211355130272818,-0.18067663937083284,0.22069943219819044,0.9994326966744558,0.49794987025795084
136,-0.00076374673156996,0.08209819190332013,-0.18065244622786683,0.22066549756677953,0.9994274710508236,0.4980214532186476
137,-0.0007259374115825765,0.08210167559264214,-0.18062633643712359,0.22065881537709078,0.9994675343610319,0.4980195613742934
138,-0.0007815338427144061,0.08211472617846846,-0.18064600132421593,0.22062328131256426,0.9993399778107814,0.49790796413539723
139,-0.0007765527449677609,0.0821541208880916,-0.1806484199139413,0.2206297991657758,0.9993705079791576,0.4978961783837694
140,-0.0007570289135027525,0.08215526589326377,-0.18060247403046578,0.22064025102074974,0.9993218237655841,0.4979423194581992
141,-0.0007450179188364867,0.08219508855800142,-0.18059924475366979,0.22067207345523224,0.9993154695311358,0.4978734077813061
142,-0.0006731444686039617,0.08222083282442694,-0.18068837410158395,0.2208000871231397,0.9992332273931105,0.4978200352913577
143,-0.00068012195532971,0.08219721484300815,-0.18067442013459112,0.22079708432033676,0.9992310452177984,0.4978505514710855
144,-0.0006173751341308903,0.08206381645007921,-0.18062918679980264,0.220747986772291,0.9991413020275479,0.49798743238702736
145,-0.0006204442305534769,0.0820630514022457,-0.18062805233642132,0.22074831663009353,0.9991417023994501,0.49799347562580587
146,-0.0007098734485983874,0.08222754078230485,-0.18059855527149,0.2207703884701187,0.9992111176061003,0.49784473129360296
147,-0.0007833923612695845,0.08214934877546282,-0.18052800615844783,0.22082095701284762,0.9992191682921545,0.4979870052273472
148,-0.0008168006509897408,0.08226261674822294,-0.18056605244942894,0.22086872263096996,0.9992276435438977,0.4978778601778876
149,-0.0007290099258933716,0.08223145300237228,-0.18060521383654135,0.22083613262031,0.9991756366918001,0.4978687870829116
150,-0.0008027330346477013,0.08230607634147596,-0.18060949277598362,0.22089998959938983,0.9991524685896704,0.4978392629399787
151,-0.0007465440895310094,0.08220968777942045,-0.18059747190180744,0.22086014705310694,0.9991145373733266,0.497947542507576
152,-0.0007828990697520133,0.08220371568773294,-0.18059287500647975,0.22087794720075288,0.9991405103495581,0.4979832912547113
153,-0.0006201350098118397,0.08187251510872112,-0.1805314268823609,0.22080397839099425,0.9990555000052416,0.49819506210610626
154,-0.0007224706830287059,0.08184667690193748,-0.18041594622081608,0.22082022301312643,0.9990127491414086,0.4982807563363007
155,-0.0006340158948782287,0.08170413592338233,-0.180392865582049,0.2206476184216796,0.9992725471402595,0.4984990132007443
156,-0.0007357239009951333,0.08194058548712385,-0.180568647018525,0.22081653113667618,0.9993847107801923,0.4979763324936227
157,-0.0007412639393067216,0.0819351247774937,-0.18058076835313194,0.2208176666818604,0.9993853189471754,0.49799013471427656
158,-0.0006492008314631995,0.08169642332028165,-0.1805589929816881,0.22099952763528297,0.9993430151603024,0.4982173996449837
159,-0.0006394063739984246,0.08177086473492279,-0.18060174711806276,0.22101965138218516,0.9993505116562271,0.4981393677542385
160,-0.0007203942288317861,0.08193316379423593,-0.18072064457680834,0.22113784405124887,0.9993642959108404,0.4979196473079908
161,-0.0007207309776963156,0.08193363264133949,-0.1807210953751227,0.22113793327574208,0.9993637334497156,0.4979192448228016
162,-0.0007489737445504074,0.08192003531767389,-0.1807043943763597,0.2211088881520376,0.9993844160822662,0.4978917097910552
163,-0.0007639424167398615,0.08186810748620568,-0.1806984473405489,0.2211046648146642,0.9993767029433321,0.4979536642853724
164,-0.0008928015624649205,0.08229604693340373,-0.18090070780599612,0.22110318636458015,0.9992620180520779,0.4974352496640352
165,-0.0008369170341242099,0.0824890424436931,-0.18099182112478987,0.2211772324185858,0.9992043409282656,0.49727922302913263
166,-0.0007983104243252798,0.08250514521095953,-0.1809716687977419,0.22117447864069553,0.999165787982591,0.49723073030567144
167,-0.0007498910257611006,0.0824335839674411,-0.1809695886213813,0.22119884557823502,0.9992173469075236,0.49725526187364294
168,-0.0006908214495369019,0.0825579294245258,-0.18110317555586702,0.22122570942137917,0.9993112613865082,0.4972184962545671
169,-0.0006754981754569268,0.0825666705687933,-0.18108374171423666,0.22119838214730814,0.9993143059485518,0.4972347064778443
170,-0.0006321066389965713,0.08237747490393224,-0.18089338318396866,0.2211660807364804,0.9993682864143101,0.49743698902129924
171,-0.0006349223170506631,0.08236182433979866,-0.18088446786862236,0.22114811626303468,0.9993555429342722,0.4974449066572338
172,-0.0006277715680981961,0.08241103885942913,-0.1808984043539952,0.22116077233967452,0.9993462248252576,0.49741363037972064
173,-0.0006785015615926038,0.0824072125507655,-0.18101665432544212,0.2211605540632663,0.999364564685651,0.4974657252946457
174,-0.0006339323013874638,0.08235915755506709,-0.18102895066715016,0.2212666861168875,0.9993816617428459,0.497500033272196
175,-0.0005732244652493362,0.08266619238648693,-0.18120950728861068,0.2213646759384722,0.9993289428639238,0.49720900344082897
176,-0.0005316216713472065,0.08264630737145712,-0.1811688944978952,0.22132362661330351,0.9993334384391066,0.4972040490567301
177,-0.0005147974057258253,0.08260274864440009,-0.18115674605393606,0.22132504781093487,0.9993316892835834,0.4972487920013672
178,-0.0005539791778927244,0.08249481081152443,-0.18108963441724407,0.2212966452213118,0.9993488698771762,0.4973640048215869
179,-0.00046991541374575424,0.08241958633431434,-0.18104142902675216,0.22124431787216137,0.999282553315747,0.4974075184619304
180,-0.0004468831616222732,0.0823980176062406,-0.18104080278702453,0.22124610332550446,0.999262597770411,0.4974091106726441
181,-0.0002862186763236095,0.08243438655948493,-0.181194517395445,0.22127208104929103,0.9991657861199986,0.49723427693865124
182,-0.00014079716546875481,0.0823570079598886,-0.18125178254035618,0.2211855605200358,0.9990808756190804,0.4972274024788306
183,2.956589833798956e-05,0.0821059153087339,-0.18122329232899156,0.22102271809898663,0.9990636095330289,0.4973703363252909
184,4.7241571659247666e-05,0.08207835753492007,-0.18122333792119294,0.22100858887162728,0.9990611174462455,0.4973948702231733
185,5.205293183249693e-06,0.08210530563552221,-0.18122118512147514,0.2210416448489372,0.9990848045481654,0.49737815848637673
186,5.4141294146773516e-05,0.08202382747065962,-0.18119481925873943,0.22099749633776583,0.9990920761706817,0.4974288576500368
187,-7.387978447837701e-06,0.08209738647363096,-0.1811840313837899,0.22101430898464017,0.9991373502084784,0.4973531879994346
188,1.7757447366865964e-05,0.08211106794517004,-0.18119431338363098,0.22099682646824464,0.9991604300634482,0.49731972497700005
189,0.00010092357910206073,0.08189782557937528,-0.18113171792242955,0.22093742919846646,0.9990554960520834,0.49758930585656863
190,4.99517674751454e-05,0.08181571573592916,-0.18110473045002676,0.22094447471052203,0.9990399753697782,0.49774969425621846
191,8.932162798237081e-05,0.08168767133765403,-0.18108165013295371,0.22092417687665808,0.9990509221900505,0.4978927791273673
192,5.358923808506874e-05,0.08161507420776554,-0.1810398648498791,0.22091821584542148,0.999121699882009,0.4979669815807842
193,7.584906718982945e-05,0.0815779369971194,-0.18101475925837618,0.2208933467342183,0.9991494329746702,0.49796142642092694
194,-3.4676274896037335e-05,0.08187964522288638,-0.18097402866076595,0.22086782876141647,0.9992837058570342,0.4975536832237443
195,-0.00010536959749149824,0.08157337835550563,-0.18085240927300011,0.22089704975514618,0.9992770689191086,0.49795568108930893
196,-0.00011000579591851148,0.08159852326236747,-0.1808630046837572,0.22090353743599325,0.999281727686851,0.4979304996724182
197,-0.00010138522661338328,0.08162185553318996,-0.18088409691195872,0.2209095346426419,0.9993021709106872,0.4978955507213593
198,-6.1012812519189996e-05,0.0815305584755866,-0.18086785510060005,0.2208439605849116,0.9993266318627795,0.4980881602620296
199,-2.0989625222900266e-05,0.08157431387577793,-0.18079770848323545,0.2207768767172626,0.9993402516783758,0.49806553027338707
200,3.7057181836164244e-06,0.08147651728144659,-0.18073359803938688,0.22078678210895994,0.999307720537408,0.49816398990646277
201,-1.964225761750399e-05,0.08136151805151298,-0.18066293323086977,0.22071969558646315,0.9993217858460427,0.49831379155066596
202,-8.178747111138585e-05,0.08133659635240606,-0.180619126832813,0.22071135520093238,0.9994053129009299,0.49836309819153185
203,-0.00011330637314032471,0.08135033578171574,-0.18061740967451745,0.22072579209417578,0.9994207562369736,0.4983909089958125
204,-0.00012380681791328285,0.08137219452979022,-0.1806154143377784,0.22073131599748233,0.9994155274360945,0.4983736773665913
205,-0.00016837498914731852,0.08135577877562838,-0.1805749782178804,0.22077235424041697,0.9993893007074428,0.4983647843166976
206,-0.00016612288601068267,0.08135186250206491,-0.18057184489168293,0.22076901498725326,0.9993862503220892,0.4983693703833876
207,-0.00016533868464925494,0.08135058749836457,-0.18057114758567963,0.22076894497858746,0.999386202416707,0.49836934386278564
208,-0.0001438657024052728,0.08134715364689915,-0.18060350002562886,0.2207877394714163,0.999371142243194,0.4983691994792958
209,-0.00031599782462842646,0.08100427166757246,-0.18039940269670215,0.22088386452951736,0.9994716298480439,0.4988307181383345
210,-0.00023102492606041913,0.08065044034310848,-0.18024748176215954,0.2207377794729526,0.9995217816124164,0.4991451751256294
211,-0.00018053092638752738,0.08063210375333327,-0.18029028817731163,0.22074233214613523,0.9995001195718256,0.4991821999324253
212,-0.0002415157022923678,0.08057217717165899,-0.18027810113224185,0.22080138063984803,0.9994458858917975,0.49926267504082456
213,-0.00015682780260189294,0.0802804916951084,-0.18014196573221494,0.22072222740310665,0.999393211502512,0.49961740143572764
214,-0.00020751895491462682,0.08016819932784197,-0.18009638997810454,0.2206934465244462,0.9993657510378271,0.4997709407478181
215,-0.0002182393817325018,0.08018524200001467,-0.1801008487033173,0.22069579725721972,0.9993664642529243,0.4997473308132717
216,-0.00019969238954813118,0.08021658885539262,-0.18011073035787997,0.2206983530972606,0.9993623444649387,0.49971272627992125
217,-0.00020616244634485276,0.0802234082209303,-0.18011459091708382,0.2206982503215399,0.9993751878938661,0.4997088281024875
218,-0.00022681167665611346,0.08020973874382126,-0.18009670664636102,0.22068507126710993,0.9993835333628277,0.4997647449557151
219,-0.0001778642924059326,0.08014550270790033,-0.1801477306307234,0.22067029857067064,0.9994373293064902,0.49982311545474944
220,-0.00014911217494063475,0.0801610160416878,-0.18016357828755136,0.22063058088194623,0.9994332972887762,0.4998379730597668
221,-0.00016317975923262062,0.08020184142909015,-0.1801999004936,0.22065910402955496,0.9994300083387524,0.4998002260020665
222,-0.00025082622371340457,0.08041935221670976,-0.18025804853497196,0.22060999146614624,0.9993800137862769,0.4995712834192645
223,-0.0003056541478876143,0.08022705835742007,-0.18014722420536894,0.22054693719414506,0.9994700210439218,0.49975087265761997
224,-0.0003662198843945169,0.08026201296650784,-0.1802028806212752,0.22059749762376302,0.9994446529801899,0.49979840888930566
225,-0.0004182623826777636,0.08039446561819676,-0.18020848952919105,0.22058155200167257,0.9995043598930233,0.49965640994152233
226,-0.00043202000530093154,0.08034742267196625,-0.18018185249761773,0.22057785533766466,0.9995056787625602,0.49972050521021877
227,-0.0005322803233443578,0.08071916715591815,-0.18031249311687386,0.220716188856948,0.9995090800003184,0.4993454350026403
228,-0.0005675482892136957,0.08070399540065218,-0.18028747975208684,0.22072224470274,0.9995111888012274,0.49936894632326384
229,-0.0005071135829754492,0.0806434642566989,-0.1802652372209072,0.22067778755223785,0.9994728653882947,0.4994203046605332
230,-0.0004040545670845261,0.08054475781789318,-0.1802426235075815,0.2206275658399917,0.999572387769284,0.49945700813787947
231,-0.000364681708445766,0.08051362907315776,-0.18025359495800583,0.22061312939969888,0.9996140553076114,0.4995346653660585
232,-0.00042065268392213473,0.08044687149316528,-0.18026337038760842,0.22062632684305145,0.999770043350764,0.4995794838505109
233,-0.00040565442373184657,0.0804253812215389,-0.1802446829602019,0.22062551532790686,0.9997739481306408,0.49955921905028855
234,-0.00037573411755689734,0.08038609797717439,-0.18029905062759502,0.22066488290277034,0.999749496744352,0.49960241971011926
235,-0.00025067948920586697,0.08094933469431848,-0.18059600547288363,0.2205762109097549,0.9997927153464555,0.49894978031283377
236,-0.0002998413706901404,0.08126349283050285,-0.1807561670915147,0.2207058756283951,0.9997985473846557,0.49861590657804955
237,-0.0002564760254974256,0.08129089948516607,-0.18079464163715447,0.22072721233469983,0.9998530764655345,0.49857433517454713
