,a0,a1,a2,I,b1,b2,b3
17,-0.005475107370253368,-0.01942489618254947,0.12216057642722106,0.9860440409240883,0.3322404003469163,0.2881038714870206,0.20842872513685134
18,-0.004566324073147075,-0.02376193508830638,0.12204443700185401,0.9860266752299578,0.33676157162410253,0.2909658492904179,0.20955654733238188
19,-0.004236953892378388,-0.023108636781170637,0.12162756963786195,0.9862886586100454,0.3362660003354754,0.2913719240086244,0.20987155898756357
20,-0.005387260772263022,-0.026561085469195007,0.1202181785095881,0.9862767049626001,0.3386742841713521,0.2932179459807744,0.21091806456448126
21,-0.0026084701021819564,-0.04005085796322573,0.13515340006199106,0.988742570613599,0.35268533664947044,0.28566550897156073,0.21354052097664977
22,-0.001968356685923037,-0.039766193408679124,0.13625476099740522,0.9893789765322587,0.35296879182487817,0.28456297015195087,0.21375811570933212
23,-0.0017828081176130093,-0.03991056833317238,0.1369551302775751,0.9895824274556664,0.3533503588805597,0.2841243707315975,0.21365235983301575
24,-0.001327223065638463,-0.04193432007679858,0.1380198894102886,0.9893030773601011,0.3556652045571832,0.2842310003336894,0.21457779283614833
25,-0.0011245721018177065,-0.04146157201051657,0.13835466716718361,0.9896341326050077,0.35522947623699813,0.2839800836958977,0.2145605435673044
26,0.0005349012854225172,-0.047150151882154,0.14852414361934954,0.9916653789669501,0.36433346730377714,0.27645822329321273,0.21580811841456804
27,0.0009843143342962634,-0.04746401633863377,0.15032424360945565,0.9919809495548051,0.3652098338831833,0.27591802945799876,0.215469352745831
28,0.0013578261244088139,-0.049362428748017884,0.15166473847335296,0.9920882000802422,0.36729059908894995,0.2756986721020859,0.2167883893978461
29,0.000942005104780779,-0.053420914441563994,0.1513196218338755,0.9917263868841706,0.37111115977701026,0.27702541645117634,0.21794088696647362
30,0.0015658016878146834,-0.06087603623883613,0.15828793579980563,0.9918163328814728,0.37903611668258325,0.27284157270826154,0.2192496671419382
31,0.0013917165919713115,-0.06102138874659652,0.15812513097424538,0.9917615980941308,0.3792538279521252,0.2728895702302222,0.21929839110782817
32,0.0017209327438693805,-0.06139262689251967,0.15859909293210378,0.9916461226549697,0.3796607395158851,0.2723810358896479,0.21957989455662513
33,0.0016557882567555802,-0.06142189954184074,0.15845071554057577,0.9915602335605497,0.37968965508913344,0.27250886836922633,0.2196689931021106
34,0.0018885274888305295,-0.06338411699867753,0.15940104079462877,0.9917441392879536,0.3819683059894311,0.27223875100923717,0.22028059888412413
35,0.001437903670910905,-0.06736567562334582,0.16156242466554493,0.9923520284334922,0.38590092681916,0.2709778457561835,0.2212219410760445
36,0.0017329707240573637,-0.06932406959231466,0.16284278755799178,0.9924553307128602,0.387513875038138,0.27037476290304496,0.2219521607314215
37,0.0017229848867184854,-0.06939518611339333,0.16286179530878805,0.9924574869442732,0.3875834872489646,0.2703899292016339,0.22197477054171005
38,0.0020205264074639054,-0.07426220892432353,0.16611756106042777,0.9935257924770682,0.3927496266598347,0.2690418634697083,0.22255917981131212
39,0.0022251924518638696,-0.07435585487189669,0.16551906735357438,0.9938959104683227,0.3936156076737943,0.2699970159544093,0.2230193669094826
40,0.0021685796397226263,-0.0751466160858518,0.1657470001521629,0.9938186799822042,0.39421736373554894,0.26970070402119245,0.22312364932609594
41,0.0022111572969664398,-0.07536107060138394,0.16616595606859513,0.9938197547966137,0.39449556584946044,0.2694952075777431,0.22332994952609397
42,0.0023389904145734134,-0.07400582723824614,0.1666957929727621,0.9937256446736763,0.3930917354152452,0.26866875391695494,0.22290775160719106
43,0.0019770488465628193,-0.07117343898837072,0.16360180604990585,0.9941177675689719,0.39062408476515853,0.27101660175277476,0.2225424827098955
44,0.0020267602509572774,-0.07126320548888927,0.1636898584047441,0.9941014791917053,0.39065142468425357,0.2709170456510757,0.22252401110402614
45,0.002226941327273788,-0.0721229186297989,0.16399284602981143,0.9942876809384366,0.39145891024616997,0.2706493924916679,0.22261842678580254
46,0.002097847428362022,-0.0723522645729313,0.1643769813225572,0.9943473891262035,0.39160553783195007,0.2703817839143855,0.22273829746685622
47,0.002145642286151095,-0.07252734893825792,0.1643245611511881,0.9943915647061178,0.3917732587184633,0.2705422840576741,0.2228184319523045
48,0.0020603758664151208,-0.07322573228673387,0.16480844744908887,0.9944112907004735,0.39237596827668353,0.27029593380706435,0.22284635565770144
49,0.0019057403210863296,-0.07380001760597749,0.1645777558588571,0.994451851225082,0.39292745516534866,0.2704754390309666,0.22314522358419156
50,0.0022957733424879044,-0.07806156568556247,0.1673714563775899,0.9947676994342702,0.39707771175718437,0.2691381533862453,0.22461932752735478
51,0.002080295783466426,-0.08034010650598858,0.16788266209791017,0.9946149126465097,0.399188491391651,0.2694028562532027,0.22536111184369093
52,0.0022022077423858315,-0.08131273394031875,0.16846799677668722,0.9944833308417249,0.4001842083501584,0.26917216102489083,0.2255395146032287
53,0.0016411253950917178,-0.08290899694049683,0.1698851613752324,0.9947343344978767,0.40244707054478357,0.2682625418850936,0.22567622765890835
54,0.0015845201017549069,-0.08283334141835168,0.169812640676628,0.9947038339781511,0.4023822876275948,0.2683861177897897,0.22565686678431593
55,0.0018440784918533125,-0.08352824502306615,0.17055952626134727,0.995159398215635,0.403370445474101,0.267896379004443,0.22529555059438588
56,0.0018446814339702375,-0.08353734227595644,0.17056262970654734,0.9951616745105675,0.40338149195735457,0.26789766854970126,0.22529865003988805
57,0.001855866367066653,-0.08319683705560202,0.17042075745646582,0.9952385528179736,0.4031644261486107,0.2680379828446517,0.22528261326543098
58,0.0018369145524729873,-0.08330955876040672,0.17070305011204864,0.9953305786561681,0.40337011440247783,0.26791703719830845,0.22534941398981262
59,0.0017189094974079425,-0.08361297148002579,0.17224011185817487,0.9956685180213655,0.40407863261161325,0.2669326049059084,0.22554748817584555
60,0.0017269933968308902,-0.08367526954175852,0.1714048161637001,0.9957458598161026,0.4039913237885958,0.26754117287503215,0.2255803223215006
61,0.001728979641493934,-0.08371586834546485,0.17146236626256775,0.9957448000315406,0.4040251349081829,0.2675041483688918,0.22559009291866663
62,0.0017138675004124723,-0.08367783113858746,0.1713170244269648,0.9957360367993808,0.4040030924972357,0.2676625546781511,0.22559394676077332
63,0.001626530583090377,-0.083471788544668,0.17099365365569735,0.9958252312658372,0.4038116739162026,0.26797179686929856,0.2256885744690067
64,0.001783960223710726,-0.08513460513547288,0.17179805941914011,0.9960327661186782,0.40527382797657613,0.2676820932300576,0.22601038098208814
65,0.0013859014715469937,-0.08659754624151293,0.17313553150332414,0.9960232728758137,0.4063863467272724,0.2672355789669235,0.22624616628029684
66,0.0010979784423435248,-0.08663692897726562,0.1734363035436259,0.9961734591995839,0.4063698013677623,0.26666412578798876,0.2264876233260137
67,0.0010997782569784767,-0.0866421197337613,0.17343447257259123,0.996173002786033,0.40637405596503184,0.266667929876329,0.22649206530785612
68,0.0007923026066154503,-0.09043372254314438,0.17523580301948308,0.9964326255580157,0.41020089841955326,0.26624471109346726,0.2274167219286752
69,0.0011857977546269733,-0.09284757654085156,0.1766637794168079,0.9960173139720331,0.4123255137995412,0.26553281183518745,0.22777550779783118
70,0.0008648811652935829,-0.09325224754415459,0.17712029459569134,0.995952422312417,0.41308519016854006,0.2654257345548353,0.2278459023343427
71,0.0008526486470672624,-0.09322105702336994,0.1771056408618728,0.9959389896722116,0.4130468073654664,0.26544793470482697,0.22784894462123445
72,0.0010023999686603075,-0.09345479497689892,0.17695833666144514,0.99591583350818,0.4134091960700617,0.26574370971058076,0.22779936832288403
73,0.0010041948644043948,-0.0934547357141641,0.17695244926787654,0.9959158419426125,0.4134089562316908,0.26575121768029036,0.22780218942880037
74,0.000978369779261666,-0.09386658813155334,0.17714028249013505,0.9958720876209004,0.41379384175035255,0.2656924669729436,0.2278584623534428
75,0.0009645193418835507,-0.09362045790586299,0.17675689859508417,0.9958112375851771,0.4134438705364756,0.26594023370089015,0.22786872212115805
76,0.0009420502740297127,-0.09324574413596924,0.17648202181668002,0.9957857797625433,0.4130447791999948,0.2660155270926512,0.22776407839862053
77,0.000996606143530268,-0.09303703661845467,0.17662453115799578,0.9958852479765933,0.4128736826160324,0.26587023845498997,0.2278160131998927
78,0.0010056999034366632,-0.09301930220573029,0.1767220059307955,0.995900872095954,0.4128783614045213,0.26577667163141727,0.22779130116108254
79,0.001008703772761347,-0.09321026008206591,0.1768794726705919,0.9959323781773088,0.4130769722055515,0.26569851464281785,0.2278249549323264
80,0.0008691084310419114,-0.09356712301046041,0.17700774330651112,0.996142887549386,0.41331436297774565,0.2656542533233126,0.22781886865408593
81,0.000912498383807773,-0.09353119445238046,0.17705251611852005,0.9961217439610011,0.41321687793988215,0.265632359036439,0.22779990738873643
82,0.0009475228928663091,-0.09375389639844114,0.1772413637617147,0.9961814699630455,0.4134184541471783,0.26545170741708185,0.22786870886186095
83,0.0009953580873743205,-0.09362598485132684,0.17728939135485072,0.9961968057899043,0.4133540316856649,0.26533781872127177,0.2277221579159108
84,0.0012033975489388732,-0.09666205316056736,0.1784656754722808,0.9963723610107974,0.41641816050957653,0.2654223832147218,0.228481273306061
85,0.001018528830502694,-0.09831437578435397,0.17964387833386844,0.9965252888263911,0.4180095745348221,0.2647738547257999,0.22862868801570693
86,0.000945178396417046,-0.09843497382395935,0.17927088671204017,0.9963103205862219,0.4181997619688491,0.2650751339241847,0.22877624326853613
87,0.0009979324835930655,-0.09927162262115699,0.17983461300732467,0.9963617184159141,0.41915490287270235,0.264737273685432,0.22900633528843
88,0.0008647712530708107,-0.10007278170694041,0.18017931079653618,0.9965372653547381,0.4199495197414322,0.2645467355318661,0.22927457084607944
89,0.0010194873832641642,-0.10224537457583632,0.1813423982510726,0.9968264142583587,0.42183150428363814,0.26412671605300597,0.23000437804741566
90,0.0008147280698480294,-0.1043429166622782,0.18222638756829584,0.9969877613124252,0.42374566399682523,0.2641679405799578,0.23055293555770917
91,0.0008691836363361408,-0.10497376903293708,0.18263250693099767,0.9970051919067912,0.4243314779043992,0.26403219367106573,0.23059668960789537
92,0.001037617224650713,-0.10497440811817264,0.18231992439285327,0.9968255004654657,0.42429312016260917,0.26425920276887593,0.23078942889988519
93,0.0007131485669004038,-0.10798248420341389,0.1836169417164658,0.9967690223729571,0.4276781579252937,0.26400411940750024,0.23183047136022078
94,0.0011297122731325003,-0.11355315126242009,0.1861961322432289,0.9968751826216611,0.4333781952185789,0.26265006828043236,0.23319363517887504
95,0.0008104032869304177,-0.11586891136728805,0.1877486797987145,0.9971931147792076,0.4357300114266587,0.2618122249727214,0.233909867760078
96,0.0008246442912381574,-0.1159589426180439,0.18776649202173848,0.997188478883843,0.43580508974920884,0.2618214281023084,0.23394343919766328
97,0.00031799888317780227,-0.12049603171805313,0.190462604960179,0.9974043748379511,0.44050296767047664,0.26110749271360684,0.23500712141405694
98,0.0003765262659840009,-0.12091096448570272,0.19066940261690138,0.9974037711460594,0.44089807176746754,0.2610109838446306,0.23503382608216514
99,0.00021249068042137416,-0.12089868566162848,0.19104479848543096,0.9974980889030042,0.44091959185287427,0.2606811258265504,0.2349528644779525
100,-0.0001695473836505449,-0.12261619682238883,0.19249715958331204,0.9978076745890946,0.442853489289617,0.2598740150782668,0.23530214077810593
101,-0.00024169612765535939,-0.1224608440274186,0.1924898620148988,0.9977839469039596,0.4427583830268243,0.25988248488775706,0.23526406260590843
102,-0.00026645831559139873,-0.12250801354360573,0.19254086105126691,0.997784756437114,0.44279668444470666,0.259867824707444,0.235285022700487
103,-0.00018199083229189226,-0.12263258748488406,0.1924560012601854,0.9977454432178182,0.44291739521759116,0.26002039451324643,0.23529361009566616
104,-0.00034506903709754274,-0.1230093335347842,0.19299991717031853,0.9979211491278928,0.4433783582307984,0.25961556972369887,0.23522166193554045
105,-0.00027292050927255654,-0.12262689271685952,0.19280512827404955,0.9979276721438529,0.44291313607228666,0.2596411550894085,0.23511516715692737
106,-6.136180648621306e-05,-0.12326970952485618,0.19310029470939222,0.9978213505178327,0.44357006473528016,0.25930414088658993,0.23515491703005537
107,9.470240643760317e-05,-0.12319502527398496,0.19285919051554717,0.9978380867719302,0.44341649711886216,0.25953443330741954,0.2350243819006205
108,0.0001048957264689174,-0.12320741189421772,0.19283890404084672,0.9978354291879119,0.4434298753810758,0.2595534028925039,0.23503697914163665
109,-5.5668033364692787e-05,-0.124500675318249,0.1936407251758358,0.9979047248390922,0.44475673920051323,0.25915532958419085,0.23540356604047258
110,-9.015442361590607e-05,-0.12428474053767823,0.19357219624485128,0.9979178126517918,0.44455521351063654,0.2591637163829251,0.23533360936448977
111,-0.00019072822284566231,-0.12496739303940643,0.19395951096186204,0.9977769338888097,0.44526213020244865,0.25903754123709943,0.2355284759921875
112,-0.0001499815032253927,-0.12519890614808737,0.1940509188149744,0.9977645242194346,0.44555406871820374,0.25900880937386234,0.23557697041383102
113,-0.00018709119622345094,-0.12532357776519165,0.1941603241086457,0.9977651865821875,0.4456907613089236,0.25888605740470627,0.23560306952366544
114,-3.557406246983399e-05,-0.1255645801143511,0.1941558224835504,0.9978768225879836,0.4459608383039703,0.2589121414231209,0.23596471877680553
115,-6.625913616554999e-05,-0.1260220396223332,0.1942626594329495,0.9978360271711703,0.44637799185221394,0.2589417902186478,0.23613601213164706
116,-9.568253548067762e-05,-0.12537586128753325,0.1939027445849851,0.9978260157181574,0.4456931176591189,0.25905426126297026,0.23597463229446553
117,-0.00015330740157614526,-0.12591716809175235,0.19417083408390445,0.9978048718150888,0.4462270011382392,0.2588928174965299,0.23604626766876224
118,-6.962375841157544e-05,-0.12629538900181642,0.19469452737820933,0.9979204459565646,0.4466816818060662,0.2585089657727558,0.23616710841239488
119,-4.633709530562462e-05,-0.1262467707380872,0.19478737667888676,0.9979668309414309,0.446671826014447,0.2584290107177897,0.23612176280612274
120,-2.4156920376848984e-05,-0.12731483286875472,0.19552392285595996,0.9983066090139515,0.4479073354471674,0.2581712900276972,0.236394434255853
121,-4.597069224374591e-05,-0.1278315007079671,0.19565484029824695,0.9982331219065382,0.4481552455291047,0.25806374023932105,0.23645893189370976
122,-5.930422656250204e-05,-0.12772413460143148,0.19548464524883394,0.9982592357009005,0.4480177138548768,0.2580824915354721,0.23640512912475292
123,-5.545018714377957e-05,-0.1277172115290345,0.19553263154946254,0.9982696322519898,0.4480024030470147,0.2580428792626747,0.2364240235158489
124,-5.480152939973758e-05,-0.12770706181859695,0.19556716945529742,0.9982778445581209,0.4479973841831377,0.25800193945071026,0.23641294577349678
125,-0.0001186689288237994,-0.12648065618591145,0.19455319696656015,0.9983896523099735,0.4466644744492468,0.25852779732539477,0.236269413666258
126,0.00011992340209503761,-0.12683857239472104,0.1947568498125233,0.9980028585359407,0.4467507334717211,0.25861658210208754,0.23655481580038712
127,0.00015463487527621594,-0.12661817025312386,0.19470231701203733,0.9980055367465703,0.44647336662409154,0.25856008167116296,0.2365083266488424
128,0.00019068184970266457,-0.1267427466571431,0.19484523012340887,0.9979924032461398,0.44660000230673935,0.25839889004828354,0.23647449945393853
129,0.00023523377194542238,-0.12704981686479636,0.19494957080139436,0.9980070491126187,0.44688843884551094,0.25840000715312406,0.23650579947625278
130,-0.0001285882315597823,-0.12744858668470901,0.19624368800672867,0.9980425251760773,0.44720034161239924,0.2573619334708328,0.23619656834630987
131,-0.00017770041343971997,-0.12778691067890588,0.19646866781043687,0.9979975600328396,0.44753011433565115,0.2572316653860796,0.2362954268283039
132,-0.000195578995390788,-0.1276883928111099,0.19644609363129809,0.9979982027927129,0.4474111252290868,0.2572202736652724,0.23625676410943508
133,-0.00028741804239849704,-0.12843409723094656,0.19684810301862637,0.9980178877867785,0.4481589605768549,0.25695474852848005,0.23642242250472778
134,-0.0004246783579759663,-0.12767599341929056,0.19639076126797497,0.9980281363229497,0.44742121931230294,0.25718225431826863,0.23608424568304634
135,-0.0004644942961889763,-0.1278588671250001,0.19638021919190027,0.9979987204335412,0.44760577854219963,0.25725552701931964,0.23616862650000636
136,-0.0003628066679067863,-0.12884503540119843,0.1969634906702136,0.9980026206275909,0.448654656383258,0.2569877971535551,0.23638048904234346
137,-0.00032979961493758694,-0.12869927148463647,0.19688571662015902,0.9980331374769982,0.44850958582645645,0.25704386513821936,0.23634436895464747
138,-0.0003732802330992113,-0.12844304296106704,0.19674100547609177,0.9979258055537304,0.44817501044460095,0.25710040885444396,0.23624025092339954
139,-0.00036647432831891246,-0.12841960656359983,0.1967590344977483,0.9979684442735313,0.4481910903435668,0.25710381935768284,0.23622396359357767
140,-0.0003448716405023061,-0.12845674440262553,0.19678767175400522,0.99791703774878,0.44827682740702846,0.2571360960025952,0.236270994609687
141,-0.0003483795377781364,-0.12848842488912957,0.19679189133261546,0.9979187717149878,0.4483163416139939,0.2571347673060879,0.23627515736559918
142,-0.0002992514824142765,-0.12856573184718026,0.19703605473962255,0.9978567412532157,0.4483694541143507,0.2568280000209115,0.23630967770461883
143,-0.00030894847826359157,-0.12855323516788042,0.19698780164035826,0.9978522499270356,0.4483690421531553,0.2568755732405942,0.23633580333828427
144,-0.00020501403522899612,-0.12927595929511768,0.19726016771514998,0.9976995382315613,0.44908712451668337,0.2567655753027481,0.2365368959282682
145,-0.00029062822140908933,-0.12980949557100988,0.19759398196210473,0.997717154837059,0.44974066238545973,0.2566051388786103,0.23670135426517622
146,-0.0003461996123986676,-0.1295978988910765,0.19755426112482133,0.997757375126756,0.44953988030255243,0.2566585095175717,0.23662646178965843
147,-0.000496247887117794,-0.13040236888256082,0.1980534725290052,0.9977927054508526,0.4504518130570111,0.25644734631894023,0.23701603079033684
148,-0.00043110531850927564,-0.13096970658539508,0.19815518597125956,0.9977799709131355,0.45100426242422037,0.25647715490755696,0.23720483747513876
149,-0.000469472743188524,-0.13142662734296673,0.19845211885543934,0.9978054234142202,0.4514686859239433,0.2563356341599975,0.2373249954033704
150,-0.00047173318197677155,-0.13140565806814547,0.19844635070714167,0.997804573285709,0.45144917153543374,0.25633566268919966,0.2373190465254996
151,-0.000493623718813097,-0.13160465860512727,0.19858359550277074,0.9978211452709538,0.45164230879077516,0.2562745137356488,0.23736448549463884
152,-0.0005152906903491337,-0.13154214807744358,0.19857656870132157,0.9978359731258181,0.45159618936256407,0.2562577374135185,0.23735421950550417
153,-0.0003682087242773107,-0.13121199641926246,0.1981758548946193,0.9977555696244037,0.4511652826309091,0.2564475336544035,0.2373771799236682
154,-0.0004981997472852553,-0.13177149039192973,0.19849040032588292,0.9977086510035934,0.45178928177167355,0.2564267156191869,0.237623191373909
155,-0.00036698868799921777,-0.13364609674324804,0.1991240565437639,0.9981325542255636,0.4537694659138588,0.2562957420135025,0.23799397425644098
156,-0.0005218987249560004,-0.1350397823171661,0.20033676125043828,0.9982976760974956,0.4547939119649715,0.255427188165966,0.23825717581599856
157,-0.0005148117263239446,-0.13505500570967532,0.20032646277696597,0.9982969206802337,0.45480079419553693,0.2554622722296484,0.23827200437112722
158,-0.00044898177341473784,-0.13430148876711764,0.19996129023909284,0.9982675548114538,0.45404234263666066,0.2555011000947168,0.23826876112008158
159,-0.00045398007845557145,-0.13433848474644644,0.19994052961783698,0.9982627537658676,0.45408097478968623,0.25553487821300297,0.23829996815830543
160,-0.0004677918972706375,-0.13399623095856159,0.19976703036816099,0.9982640190393796,0.4537307539343534,0.25560027839567906,0.23821563348643052
161,-0.0004938635491886826,-0.13432191393111814,0.19995745419056765,0.9982306702533228,0.4540585983699322,0.2554949738666718,0.23829178848266197
162,-0.000506098917909609,-0.13424491447824702,0.19992072356388008,0.9982376529424624,0.4539639950474366,0.25550978940891517,0.238262165721464
163,-0.000535168963655021,-0.13446040853032776,0.19999523838714955,0.9982269320311652,0.454195753386563,0.25546019928390096,0.2383341816598764
164,-0.0006301033843540776,-0.13329258795317722,0.19937638995529666,0.998113888433406,0.45297438751590935,0.25576885967162755,0.2378841010623309
165,-0.000597594290820489,-0.1329494630013523,0.1992791260919118,0.9980798707725833,0.45265668310353485,0.2557720387306546,0.23775803664691966
166,-0.0005340444768806585,-0.13363763862851058,0.19965116295405397,0.9980169909680923,0.45328009604702163,0.2556623475518618,0.2379541920472486
167,-0.0005103593071178913,-0.13344406948453827,0.19957031407065884,0.998041074049441,0.4530635800893312,0.25565885150681883,0.2379158364881806
168,-0.0004451896145966071,-0.13392328161114744,0.19997013319732973,0.9981687782767148,0.453653157389088,0.25532404718449175,0.23789246204219883
169,-0.00041702975351453746,-0.1340551875188176,0.19999239427815957,0.9981717740789396,0.453828192097321,0.2553875523067065,0.23790941196911045
170,-0.0003612059298702388,-0.13396101154012965,0.19976689658059882,0.9982262677613387,0.45374610740963334,0.2556821384314922,0.23803817053433743
171,-0.0003719606673928078,-0.13424129290618494,0.1998690078919412,0.9981876688964166,0.4539989943542121,0.2556672626306797,0.238086899525541
172,-0.00036260455329432164,-0.13432609493008235,0.19998362765721953,0.9981725245674081,0.4541143490658547,0.25560003829205347,0.2380879276209872
173,-0.0004033419193645262,-0.13405638547815302,0.19975717375266963,0.9981879522589728,0.4538984240020791,0.2556426673920371,0.23798666793790774
174,-0.0003668011654872035,-0.13393671308603014,0.19982134950198302,0.9982101323569302,0.45376386938569735,0.2554969573008944,0.23800189653060805
175,-0.0003202518164676987,-0.133821449159015,0.19998505058326793,0.9981659691445344,0.4536668382271501,0.2552809348951252,0.23786074002068602
176,-0.00025749233916325624,-0.13468957033359583,0.20044428277128876,0.9981783398814926,0.45447697874447746,0.2551302190695628,0.2380569003464061
177,-0.00026437085036516814,-0.13473584827455828,0.20047205057910664,0.9981791797162407,0.4545228453723726,0.2551218272069722,0.23806402505906998
178,-0.00030096745744667263,-0.134724701547297,0.20043472357443817,0.9981933819980465,0.45451432456031676,0.2551569999333569,0.23809754787973506
179,-0.00020987434920865549,-0.13505242632567746,0.20052687827092544,0.9981190495335007,0.4548015293555571,0.255165498888641,0.23820711710315545
180,-0.00022627180780507934,-0.1351475867868335,0.20057998954263592,0.9981331917912956,0.4549095701839146,0.2551496764370562,0.238228965578066
181,-6.40291235752436e-05,-0.13550640661509045,0.20078286909144857,0.9980408781208299,0.455128275144547,0.2549204540473838,0.23824788230199972
182,6.114086665312288e-05,-0.13533956542268982,0.20061743802284993,0.9979609046418209,0.45489020321000195,0.2549391818617093,0.23814406398856716
183,0.00024097539989756834,-0.13561354110451618,0.20048031793859733,0.9979402255097745,0.45505053455615135,0.25505703740592506,0.23816695934712662
184,0.0002455134538198988,-0.13560109805771361,0.2004646666281634,0.9979393904926062,0.4550376692439023,0.25506569072230034,0.2381641619861254
185,0.00019304861943827972,-0.13567671186534638,0.20060285953443696,0.9979693941976905,0.45512121807261763,0.2549617869950236,0.23818672263732094
186,0.00024715778693768116,-0.135665559158893,0.20047792921861146,0.9979745559248507,0.455079936981536,0.25507026536673894,0.23820865151545786
187,0.00015428396477374444,-0.13618352718624108,0.20086389264333931,0.9980440730647838,0.4555870753050784,0.2549100747385251,0.23831763950925927
188,0.00019438940868446382,-0.13632534842441757,0.20089543904309123,0.9980802981031448,0.455698755469766,0.2549251730687408,0.23832901625956973
189,0.0002657435792996331,-0.13615216960060297,0.2006790494920307,0.9979905036862913,0.4555718278609345,0.2550412864703968,0.23833693824586732
190,0.00019872437251649687,-0.13645576349496827,0.2008657054987717,0.9979756886284825,0.4559633120343966,0.25490901953281025,0.23845452318608545
191,0.000256381121456735,-0.13685079375797587,0.20097006978502785,0.997996490067205,0.4563751040287331,0.2548470495672156,0.2386206262881214
192,0.00016167197919663383,-0.13800033037596535,0.20151728234109076,0.9981827805148688,0.45751165144045663,0.25464687859668417,0.2390162774154436
193,0.00023426914201021847,-0.1393298800474108,0.20206160884430913,0.9982840083163751,0.45868177134130267,0.25453460234881115,0.239396309692609
194,5.02582783542653e-05,-0.14210624634242744,0.20362231540034473,0.9985008025369454,0.4612798826815565,0.25417966371566714,0.2399976337918251
195,1.1262892154098883e-05,-0.14171427373103437,0.20340045300471282,0.9984963155859811,0.4609386461004045,0.2542378973966122,0.23999331856192185
196,1.3912469698188761e-05,-0.1417236753336335,0.20339665763454276,0.9984936280328117,0.46094774153953283,0.2542422710377574,0.2400010212786341
197,-1.0310632180081522e-05,-0.14214967567206802,0.20360416736966347,0.9984432132978442,0.46139698948391406,0.25417858429709955,0.24014794693577168
198,7.154637770458706e-05,-0.14405019976965808,0.20435184332288417,0.998504663745073,0.46350688156014974,0.25393843320155607,0.2406503292217561
199,8.739559911174815e-05,-0.1437515538340827,0.204160736856144,0.9985047104131012,0.4632188431158181,0.2540728662784699,0.24057192665854454
200,0.00013264735501567317,-0.14422815591875407,0.20429218128299884,0.998455302195271,0.4636930215401413,0.2541173327199348,0.240841677344878
201,6.090253157254589e-05,-0.14605636249623066,0.20496841875566818,0.9985020072114804,0.4656020035021072,0.2540322433379266,0.24134308145894387
202,4.268082644817067e-05,-0.14567128486182698,0.20471760316824256,0.998528655508165,0.4652314529981059,0.2541803498274536,0.2412652514443545
203,-1.635670613903899e-05,-0.14600555459524067,0.20486159812718735,0.9985632832987403,0.4656442980824334,0.2541670142587581,0.2413981521262102
204,1.4675370938784e-06,-0.14617914554999648,0.2049304970170176,0.9985745650531286,0.4658082247467139,0.25412760960657593,0.24143918901800548
205,-6.09190538536174e-05,-0.1465909996840679,0.2052414355821839,0.9985480540980979,0.4661786162163706,0.25397945009760114,0.24160033251810736
206,-4.016603479736541e-05,-0.1467171764454377,0.2052447620759178,0.998520960077371,0.46631033897788904,0.25402867722009087,0.2416423358490351
207,-6.596892582060325e-05,-0.1469636816494977,0.20542727190882917,0.9985245221892041,0.46659116336681006,0.25391872231356993,0.24167048950672454
