,a0,a1,a2,a3,I,b1,b2
52,0.0006282957243544593,0.07738619843382155,-0.1817533602180624,0.22148172825075318,0.9991471686236602,0.5031616001110506,0.25433730123019704
53,0.0005221719803614328,0.077688642491613,-0.18158007399952303,0.22132973312700027,0.999112005775325,0.502889859080911,0.25412010501507387
54,0.0007229043174028504,0.08027304253846568,-0.1822638487893316,0.2211149164879973,0.9994995141158243,0.5005264737732893,0.253297496686232
55,0.0006311530294026684,0.0787942724909716,-0.18388382501138528,0.2221446652835472,0.9990071532590858,0.501510262636774,0.25548939769347656
56,0.000657402770628715,0.07774815526605017,-0.1838950156614072,0.22241230330089357,0.9991232083549978,0.5027559351947379,0.25630787870922034
57,0.0006905891658909539,0.07686482874054001,-0.1837325337212469,0.22223526893677328,0.9989607777023812,0.5034768856192406,0.25644396989629303
58,0.0005967853477721712,0.07981610718295051,-0.18333779609050405,0.22208136230975103,0.9992176873659285,0.500832995989818,0.25462519634609904
59,0.0005953278864263417,0.07847531516136286,-0.1833439812518101,0.22196795060292446,0.9992924374785609,0.5020425394141323,0.2552050220445887
60,0.0005689751606574416,0.07753317573649454,-0.18334126578614268,0.2219252334225249,0.9993137639962585,0.5030565109894815,0.2556750250965775
61,0.0005525345315265905,0.0771000953071076,-0.18333022610345615,0.22192877356972243,0.9993016016492346,0.503506500917026,0.2559481336407099
62,0.0004635877928442361,0.07627758850659072,-0.1831835718429356,0.2219834365666372,0.9993860013829245,0.5043434789147523,0.2563377474095501
63,0.0004032215837853903,0.07581161893677713,-0.18336044872958268,0.222172838094849,0.999305665642208,0.5048768470563907,0.25680144153062906
64,0.00012758445557826958,0.07741400482175154,-0.18365051086301523,0.22216628046057815,0.9992882511550802,0.5030103775781998,0.25644888435781826
65,-0.00019455843392636452,0.07869258818280311,-0.18260857973685324,0.22173604987166193,0.9994561493880506,0.501724279491581,0.25437194347399295
66,-0.00025950785634148293,0.07902236272840912,-0.18299137378257294,0.22186175030117056,0.9994746148157551,0.5014200947922517,0.2545461599786053
67,-0.00021706543071060153,0.07867228855695685,-0.18316310545537223,0.22201203561205513,0.9994423926117144,0.5017543518291471,0.25490602019178454
68,6.689663142906213e-05,0.080288461361264,-0.18346544018047245,0.22183803433964305,0.999153693518539,0.4999427686413308,0.25420011008743465
69,-0.00015528338711993245,0.07980299387344769,-0.18404054952580728,0.22226532458203763,0.9990767917475248,0.5006670538355864,0.2552300845635985
70,-0.00024726131453217844,0.0801083029626764,-0.1838577685773407,0.2221865382497018,0.9990070789290044,0.5003290159770961,0.25497965665031874
71,-0.00014379066893995592,0.0801586321888898,-0.18390571277739404,0.22206522337452142,0.9989992425396514,0.5003729075848187,0.2550466518183179
72,-0.0001537793231522807,0.08025457849690043,-0.18395932589425273,0.2220806757756444,0.9989993882583825,0.5002764738672736,0.2550328140927699
73,-0.00012500555761062355,0.07978414764939454,-0.18411626984637175,0.22227513809579172,0.9990415620083809,0.5007596453499441,0.2554742322609754
74,-0.00015405652498357882,0.0778776850511711,-0.18368174369522444,0.2222464864222651,0.9989143082078416,0.5024804790985633,0.2560701082970083
75,-0.00019897329594893882,0.07660525240365523,-0.18440616009164623,0.2227080436611369,0.9988585036974567,0.5036500493357585,0.25736921285539693
76,-0.00013070101660529916,0.07591165168564942,-0.18439808729744311,0.22299643273986697,0.9989254641632633,0.5043674572248792,0.25784209334050257
77,-0.00012290366917101433,0.0761764239304088,-0.18450166384478345,0.2230383504192338,0.9989420217354374,0.5041193172658123,0.25779805587578125
78,-0.0001272228265793464,0.0747981659017601,-0.18473019204876312,0.2233021402895656,0.9988207254972822,0.5054447944617835,0.25878192657994803
79,-0.00022255776268199044,0.07521800637110715,-0.185054594572006,0.22332876721055647,0.9989790025998083,0.5049328156772497,0.25883390972305975
80,-0.00016497737343418133,0.07507313905997601,-0.18528097678029404,0.22349331177498188,0.9989480401807502,0.5049921853246444,0.25919003561647225
81,-0.00016556372711649947,0.07506017716577759,-0.18528273199976258,0.22349514130984668,0.9989465686248419,0.5050054110783928,0.25920086180417146
82,-8.484011425048416e-05,0.07569375132399009,-0.18547782933827417,0.2234461051244891,0.9989725770590886,0.5044671473166814,0.25898209293443897
83,8.801135997652497e-06,0.07599535599419485,-0.18503235603328932,0.2231025529918419,0.9990363962292023,0.5042023879928355,0.2584834428291382
84,-7.948259198169248e-06,0.07619392306504089,-0.18506656849993458,0.223082113819211,0.9990511456106215,0.5039978140007428,0.2583991402936425
85,-0.00012246097042370539,0.07594402049706372,-0.18374929634931103,0.2223488657740313,0.998822972776857,0.5043816284710028,0.25710094567181885
86,-0.00010946017788213917,0.07642552207014439,-0.18359460817432105,0.2222227257247529,0.9988433072724452,0.5039512290719332,0.2566456802928921
87,-0.00014430590821134202,0.07652492704952837,-0.1835740729136494,0.22220201979364174,0.9988871325728326,0.5038519201968912,0.25654088632229594
88,-5.8980490788361484e-05,0.07659020788327747,-0.1834344271397929,0.2222078761801362,0.9990252103510648,0.503635286970211,0.2563869002215116
89,-0.00011892160146907693,0.0764775212786957,-0.18333058331494106,0.22214455428168572,0.9990677636420183,0.5036881223221404,0.25643155394909684
90,-0.00014544310843535996,0.07627310932735779,-0.18327667953314133,0.22216928413551223,0.9990636976574956,0.5039110810434396,0.25647233364001454
91,3.955185247821527e-05,0.07540868818300969,-0.18237603154434984,0.22186496422614604,0.9988384920687243,0.5047544889751078,0.2559721384256368
92,-0.00015403083518484434,0.07642709467749362,-0.18128464522087184,0.22121074546931127,0.9988166551513504,0.503975060925452,0.2543165413280181
93,8.777191578098614e-05,0.07896558889085456,-0.18054828464760303,0.22035196258088607,0.9988942066517387,0.5015591583614399,0.25172126003828177
94,4.756869699076849e-05,0.07911082455544091,-0.18053807982525105,0.22035768761400046,0.9989326508287055,0.5014190903198414,0.2516216802513098
95,-7.404195126733265e-05,0.07988699164116336,-0.18070460349823653,0.220361545867943,0.998982128617745,0.5007657305758046,0.25134875725654393
96,-0.0003264278187777442,0.08119716720148351,-0.1801233218215112,0.2199208285329689,0.9990784371350212,0.49955877752881217,0.2502652858229872
97,-0.0003641334309348668,0.0810589272956107,-0.18005327350097516,0.2199441162019691,0.9990800106964383,0.4997099047277277,0.25029055388493404
98,-0.0005014144401477433,0.08154647489557743,-0.18053755913317637,0.22021499202304756,0.9991585296386641,0.49923872969405325,0.2505375619619497
99,-0.0007559893082791092,0.08408580815636918,-0.18008112813954796,0.21972310720766058,0.9993683174932199,0.4968563576278824,0.24864016285373308
100,-0.0008573574708775206,0.0841522028628246,-0.17991597054691477,0.21967894367459656,0.9993334169330332,0.4968798094812277,0.24850873201292129
101,-0.0008569433606132049,0.08415233330804334,-0.17991571521019778,0.21967845377405146,0.9993334273324075,0.4968798419135717,0.24850802460822405
102,-0.0007796859507297055,0.08377107425897667,-0.179911445577562,0.21965919888428365,0.9992963516448635,0.49725701577360504,0.24875109625701555
103,-0.0008719285939053079,0.08451301108954645,-0.18003567353972139,0.2196271807354022,0.9994001406394257,0.4965654822238628,0.24845098787497152
104,-0.0007201335320719815,0.08387888247988207,-0.1805575090300733,0.21996503672973905,0.9994115086265506,0.4970178100437563,0.24925427370630543
105,-0.0005343435872897789,0.0848986532464775,-0.18055709817188076,0.21970609050984038,0.9993278824990055,0.49601267452024117,0.2484298545360808
106,-0.00036881772582568473,0.08486783441692913,-0.18042966353732398,0.21946067490137033,0.9993506363175346,0.4959667897420295,0.24832968352819468
107,-0.0003726241156775112,0.08490007226598956,-0.18043869578949995,0.21946212262369452,0.9993517727675529,0.49593406708126153,0.24832184328462156
108,-0.000443201970347501,0.08538245358392316,-0.18015938784430843,0.2192878101430937,0.9993811078584627,0.49547387591951975,0.24775289849290402
109,-0.00052890475217722,0.08526778503620114,-0.18032622601532874,0.2194125526513882,0.9994131231763396,0.49562216004946386,0.2480139663198924
110,-0.0005982831347246392,0.08552164337823231,-0.18026902713714654,0.2193727718436373,0.9993160279401188,0.4953860591979075,0.24783650032816773
111,-0.0005890781631845421,0.08550534355118289,-0.18027307580945368,0.21937263560904488,0.999312755044192,0.4954150647234657,0.24784768782302435
112,-0.0006092514283773803,0.08554986165316858,-0.18028227162253224,0.21937970560697923,0.9993120389757291,0.49537733000188056,0.24780109655107516
113,-0.0004732663713808011,0.08458582416999083,-0.17981730183049258,0.21943930414990453,0.9994068514444032,0.4963725283513939,0.24784978045795997
114,-0.0004749522384952312,0.08457475316105412,-0.17980216550173772,0.2194326556557379,0.9994045476070098,0.4963818325160353,0.24784053181053
115,-0.0005550923097781546,0.08314756838922499,-0.18040275982736137,0.2199267893435819,0.9993775959945947,0.49768280270096876,0.24917667122691975
116,-0.0005850496605546845,0.08344791096961812,-0.1804631564914713,0.21988339292145484,0.9993675766594786,0.49737771333883113,0.24902380915425743
117,-0.0005036001086178576,0.08355240755821802,-0.1809084955822366,0.22023977468219605,0.9994568420875518,0.4973291819412905,0.24943187444231582
118,-0.0004857573221467293,0.08417976113190317,-0.1809105576026186,0.22017166202017613,0.9995050714903704,0.49673769990598077,0.24908915138216053
119,-0.0004720656860823097,0.084762288161219,-0.18055986357641263,0.2199578555455165,0.9997100237329452,0.4962690180960306,0.2484772369394307
120,-0.0004897642795436696,0.08498929956895618,-0.18056180259880739,0.21981822965887265,0.9996444085289365,0.49579627462796577,0.2482109551264053
121,-0.0005067256743248177,0.08483220979466566,-0.18051238312402873,0.2197281970909375,0.999679637876522,0.49591780152153714,0.24810794785259038
122,-0.0005043147082807523,0.08492775068039637,-0.18048389100697482,0.2197335670279223,0.9996890444845328,0.49581520701653553,0.2480326798354832
123,-0.0005028783091120745,0.08505422879800173,-0.18051996864623443,0.21974808501917348,0.9997004789916877,0.49569550712851174,0.24799065135639076
124,-0.0005904677084696483,0.08225853785726533,-0.18078487394353415,0.2202309081863158,0.9998517447362327,0.4983270096017708,0.24977221859257592
125,-0.0003550433124417593,0.08160318961989732,-0.17987984697826723,0.22005800279805396,0.9994398035088845,0.49872652608310264,0.2494375066022772
126,-0.00027629048298418585,0.08157065521363327,-0.1801652569312688,0.22029379569629493,0.9994466525398431,0.4986161542631823,0.24965179665409848
127,-0.0002530946256489447,0.08189245089296271,-0.1802237073494261,0.22026690229041546,0.9994396499817744,0.49829531199397215,0.24948397989288834
128,-0.0002674913650389174,0.08181096219545747,-0.18027118092064628,0.22032134614234905,0.999434509186284,0.49838124423164776,0.24957792009218682
129,-0.0006115895128018245,0.08596415416354641,-0.1812212040939125,0.22031909970478333,0.9994873746847697,0.49413175771555595,0.2482177618360596
130,-0.0006377636198285908,0.08623938072922344,-0.1810461924581943,0.2202047605619443,0.999467823509326,0.4938571621613771,0.2478716727486093
131,-0.0006772797902155001,0.08599337141698571,-0.1811850035214083,0.22032018376967386,0.9994648159102658,0.49405147600815297,0.24815329260918595
132,-0.0007400788260595315,0.08636940528346582,-0.18121034712999695,0.2202760039074773,0.9994765142201275,0.49367645065228805,0.2478899470851615
133,-0.0009024107960973818,0.08705829019162392,-0.18115808897459484,0.22000228505922756,0.9995098831338891,0.49301103309572303,0.2474404442535556
134,-0.0009341010262565938,0.08689340132669532,-0.18103781383394973,0.21995486685661464,0.9994865963007676,0.4931794985326953,0.24741883030274608
135,-0.0008576940951288553,0.08749059941009629,-0.1808324321541353,0.21976436094215826,0.9994882923980999,0.49263594306741953,0.24685942183088785
136,-0.0008186643381171282,0.0874589391925914,-0.18079419611795206,0.2197508348524141,0.9995281905434854,0.492669172713999,0.246870190473105
137,-0.0008725596189222903,0.08748865886027302,-0.18085250275277406,0.21972977763627055,0.9993987806924134,0.4925403625602322,0.24690252964004553
138,-0.0008672617380227135,0.08753864624606456,-0.180876471642395,0.21973829952031793,0.9994298535382793,0.49251877249623044,0.24691854508835065
139,-0.0008495637235075085,0.08753667648460661,-0.18078859944051068,0.21972391978161965,0.99938324337392,0.49256635132322385,0.2468755155374825
140,-0.0008368658290099709,0.08752702641631571,-0.18081687624033568,0.21977009811883963,0.9993766888743837,0.4925459214296196,0.24693739559543107
141,-0.000786145339753741,0.08803589255183875,-0.18085602105680926,0.219818912146736,0.9993115730119624,0.4920113458386167,0.2465876611320872
142,-0.0007969255715139512,0.08784677333558133,-0.18081536304064583,0.21983008854191122,0.999306026268143,0.49221322130621126,0.24666118511224536
143,-0.0007500360120537078,0.08792329889463124,-0.1806134534788684,0.21970601830347664,0.9992340282854866,0.49214002706803367,0.24637952186682882
144,-0.0007388942750788316,0.08786106029856133,-0.18064090250064976,0.21972379309746334,0.9992316508234954,0.4921862659545786,0.24644366037401838
145,-0.0008285419232375996,0.08795110035739917,-0.18069585365071184,0.21975946348244252,0.9993013172638863,0.4921133391139725,0.246582695139964
146,-0.0009005848261605248,0.08796602396783115,-0.1804985079289471,0.21974058038174804,0.9993132111999812,0.4921537202288415,0.2463889142597181
147,-0.0009356620395054235,0.08810621840347854,-0.1806438373214194,0.21981968911234886,0.9993224227010103,0.4920179275359182,0.24648227902972863
148,-0.0008012094211965089,0.08676683449310896,-0.18108581036892482,0.22013552912363535,0.9992390333950616,0.4933158538254233,0.24768667034337616
149,-0.0008758189649521811,0.0868187756701082,-0.18113456267256728,0.22021149222064512,0.9992168904276968,0.49330850783140834,0.2477420096943763
150,-0.0008102305506706708,0.08642540264164555,-0.1811228986482645,0.22022284642983025,0.9991720794103083,0.4937163598454649,0.24792264263966246
151,-0.0008444346410858006,0.08657549508270845,-0.1810651900010714,0.2201947223669088,0.99919667369728,0.49359024793283124,0.2477708491199983
152,-0.0006802105220120244,0.08597309958887389,-0.18081794658384825,0.22012458443266564,0.9991102218319101,0.49407353206551285,0.24774682285767838
153,-0.0007855023278986462,0.08612735650979253,-0.18050123973578025,0.2200171546616625,0.9990722442134514,0.49397524951386396,0.24742478086324143
154,-0.0007014578241015257,0.08641518207800125,-0.18025124748375615,0.21970736664979693,0.999329535538456,0.49376099250087363,0.24693909169379052
155,-0.0008147296812527557,0.0877111608136939,-0.1804107375304413,0.21971115854345807,0.9994491865958379,0.4921878576713408,0.24626314479120723
156,-0.0008126051459221295,0.08768005490206987,-0.18041265992086647,0.21971680958831802,0.9994486481208141,0.4922166039069421,0.24628900397474268
157,-0.0007265535637323399,0.08707749337444182,-0.1803387580604649,0.21997275226130536,0.9994102121186266,0.4928050042643532,0.24644147219719853
158,-0.0007187658158844638,0.08723111471150269,-0.18042718912908332,0.21999442556104465,0.999417195977947,0.49264809290093786,0.2464395038093199
159,-0.0007892488310989737,0.08596419553830015,-0.18124944647963476,0.22061635782589212,0.9994188952158788,0.4938584844791751,0.24802194665202837
160,-0.0007849129080498077,0.08590193834020321,-0.18125246719175486,0.2206267807636856,0.999424239347528,0.49392040502691525,0.24806482938252702
161,-0.0008133340194805168,0.08600381182139438,-0.1811722362060829,0.22055415862228273,0.9994450190725711,0.4937784510601684,0.24793076173204798
162,-0.0008283610110303707,0.085869246019038,-0.1811524290283775,0.22056366220412438,0.9994365278181205,0.4939235979406125,0.24796543418949465
163,-0.0009417711365750196,0.08577913009258986,-0.18199300888861863,0.22085453403910482,0.9993081129744044,0.4939299458087308,0.248945135292241
164,-0.0008759967595613136,0.08555569677387553,-0.18241697453050634,0.22111328391069832,0.9992429295729377,0.4941954385439618,0.24953791426723934
165,-0.000844594984047254,0.08583715469040842,-0.18232273559637882,0.2210369983022643,0.9992103184786245,0.493882507060473,0.24929810941984243
166,-0.000799986079206793,0.0858205813205205,-0.18225982786317355,0.22103972039368458,0.9992629051011315,0.49385202984660553,0.2492006652966684
167,-0.0007431583371320851,0.08624120721060446,-0.1825296404420007,0.2210838522488128,0.9993586530119298,0.4935177095189893,0.2491590739102892
168,-0.0007295691668449955,0.08634876664033253,-0.18247084662654278,0.22102183712380968,0.9993618404064266,0.4934332365108597,0.24905893021766376
169,-0.0006782060868147505,0.0854673448036396,-0.18213248104654356,0.22102255633829954,0.9994113912844025,0.49433096020664125,0.24933187043908164
170,-0.0006810267278639821,0.08550324690246436,-0.18209615979277385,0.22098968697400617,0.9994014283949162,0.4942886787556199,0.2492733024879933
171,-0.0006764227835772303,0.08565175799168434,-0.1821124056079014,0.22098240775000444,0.9993948311712784,0.49415460401848993,0.2492122807500425
172,-0.0007194225433142364,0.08519522017590508,-0.18249987225703654,0.22117568384504238,0.9994074307660006,0.49466482768766645,0.2497609159071041
173,-0.0006765359360064501,0.08493993268730304,-0.18254771590524402,0.2213409887578804,0.9994257150056769,0.4949055297304001,0.2499145194380089
174,-0.0006223342134257844,0.08578717763819033,-0.18295338661615623,0.2214377433163252,0.9993795696426795,0.49407153512274593,0.24981229448804607
175,-0.0005938561004209114,0.08624824417092625,-0.18273106774678877,0.22125257404740575,0.9993892397856678,0.49358600445406925,0.24933054595993492
176,-0.0005746184008110534,0.08608564488417014,-0.1827071244132437,0.22127129741777052,0.9993865570634719,0.49375019963661554,0.24938942082431387
177,-0.000615043190014701,0.08606731634331555,-0.1824886111318296,0.22117468164575663,0.9994046273676958,0.49377444758730993,0.24917941393638485
178,-0.0005422191040267803,0.08640606087145775,-0.18223204447148103,0.22098349442118254,0.999346054793624,0.49340314782764927,0.2487140565850153
179,-0.0005153503771697619,0.08627936148913706,-0.1822476129913771,0.22101019227819318,0.9993231141770712,0.49350826511609575,0.24879349430779252
180,-0.0003530011113391865,0.08638285394111223,-0.182569052327995,0.2211149096891766,0.9992267118605309,0.4932660629399621,0.24892248069611184
181,-0.00021556490330683527,0.08679116086656502,-0.18252218148938082,0.22093786352983733,0.9991477660816193,0.4927731271670569,0.24852540179664234
182,-3.7318925035969425e-05,0.08636016738902252,-0.18237109495111226,0.22077497017448494,0.9991262277420261,0.49309730172838273,0.24851896606379173
183,-1.4003405132138186e-05,0.08623405521997751,-0.18237929060469182,0.22077858092982905,0.9991218693737064,0.49322043016332884,0.24858529050146325
184,-5.5554233048324755e-05,0.08643306076184187,-0.18234085167493497,0.22076621866229573,0.9991459663530419,0.4930289960056442,0.2484381348026839
185,-9.794955182530762e-07,0.08614207840121779,-0.18229478534252838,0.22074965639036714,0.9991505201262314,0.49328920254167374,0.24854775292415235
186,-6.411723065494028e-05,0.08652338928435366,-0.1822175271847329,0.22068176245595478,0.9991970395057428,0.4929039641031554,0.24828664574064774
187,-3.589564070368041e-05,0.08651079532012917,-0.1822560913160438,0.22067690347983526,0.9992205369992645,0.4928962214954723,0.24833360178990874
188,4.867193752473159e-05,0.08610434801930089,-0.18206053411523787,0.22061307287919196,0.9991137609236606,0.49335964698501555,0.24831697532009614
189,-3.977683536996596e-06,0.08631340662450082,-0.18187713154454105,0.22052385869806135,0.9991041566007434,0.4932193417015142,0.2479761296021547
190,3.0515659063673484e-05,0.08626823918908866,-0.18173602410424644,0.22046108446450158,0.9991162439803937,0.49327715542156864,0.24780646731732767
191,-2.7243138513606546e-06,0.08638437465062987,-0.18157627839959728,0.2203840807823063,0.9991777168013862,0.4931601115849614,0.24756866006430506
192,1.490622653457091e-05,0.08644414796483901,-0.1814892694788686,0.22032416065027513,0.9992018774133322,0.49306342690223837,0.24744615566560063
193,-9.812455510509535e-05,0.08742264025094226,-0.18138655598245929,0.2201201044987488,0.9993357068140429,0.4919791616705348,0.246967678921237
194,-0.00016979882865980622,0.08718505174982216,-0.1809752053827158,0.2200473201858425,0.9993331122704547,0.49230196029326423,0.24662445409129574
195,-0.0001802501812518606,0.08722261720961078,-0.18107041549330552,0.22008943182241583,0.99934414458747,0.4922648864837438,0.246710243830019
196,-0.00015854243944886381,0.08698633541363776,-0.181263627494804,0.22020337537420132,0.9993822557235579,0.4924804734939321,0.24703904651334335
197,-0.00012740286144548307,0.0872946854611073,-0.18109288917685523,0.22003614118546205,0.9994077813449211,0.49225661809052534,0.24664307697619126
198,-7.309397472427676e-05,0.08673561710769351,-0.18110147154121423,0.22005491217859546,0.9994129701419572,0.492849323392183,0.24711510415389623
199,-4.538357295125889e-05,0.08632921737070431,-0.18097481536572865,0.22008976139652123,0.9993763242018427,0.4932579498463645,0.2472379842189974
200,-6.762874270445016e-05,0.08632833999618794,-0.1807583465945565,0.21995688990064172,0.9993897553741353,0.4932887626547001,0.24702134358632527
201,-0.00012690596794274686,0.08525195917748829,-0.1809044524372796,0.22016944595928584,0.999470911660874,0.49440505468163987,0.24786484369025735
202,-0.00015869631617149854,0.08522147428679583,-0.18091974654305049,0.22019480427099275,0.999486385815595,0.4944782026535812,0.24790885065453744
203,-0.00016941518300445102,0.08524915849303394,-0.1809254928639729,0.22019878356514933,0.9994810572549024,0.4944552952739877,0.24791357567359074
204,-0.00021450609685751826,0.0853087483244156,-0.18081563069638665,0.2201958789519306,0.9994590899149332,0.4943691430679199,0.24779089348183747
205,-0.00020962451919983444,0.08527951375696396,-0.18080248259142348,0.22018919725993874,0.9994524451743905,0.4944000364214097,0.24779739980264331
