,0
0,0.6888042009126921
1,0.7459032268592657
2,0.7677199527305325
3,0.8326857264916045
4,0.8532802648463642
5,0.8887492355223006
6,0.9094340415580039
7,0.9441629372127694
8,0.9453528656958868
9,0.9806509780898964
10,0.980681263311902
11,0.9737351315138258
12,0.9741822484062411
13,0.9731578458512816
14,0.991565282109233
15,0.9928524208934304
16,0.9930985428553261
17,0.9951317013914772
18,0.992200053737804
19,0.9935442729418043
20,0.9934317731837006
21,0.994678069902512
22,0.9919826867743193
23,0.9920350833882235
24,0.9920032275189814
25,0.9912552748131386
26,0.9920178002854998
27,0.9927144518102282
28,0.9927781304541337
29,0.9933034342378383
30,0.9946798459673556
31,0.9937960146414633
32,0.9943807852466896
33,0.9945298225728552
34,0.9945060580686799
35,0.9945801912195423
36,0.9950677037593887
37,0.9945878565485223
38,0.9941474908741313
39,0.9942108621831984
40,0.9941242951104811
41,0.9947247512539019
42,0.9949257697375726
43,0.9951140212464243
44,0.9949885555063647
45,0.9945402526446551
46,0.9970750196826854
47,0.9966735893825905
48,0.9966632442892506
49,0.9965885273171887
50,0.9963384800524314
51,0.9963137412359222
52,0.9963180819677958
53,0.9963404014816266
54,0.9963214310135522
55,0.9964662670388037
56,0.9969029863016386
57,0.9968508421475494
58,0.9981455087197215
59,0.9968504211219458
60,0.9974626399479976
61,0.9966520012174575
62,0.996849762991884
63,0.9970942638798405
64,0.99736166210774
65,0.9974640929376236
66,0.997472314879888
67,0.9974367497799483
68,0.9972550617038161
69,0.9972589326485181
70,0.9973311564175147
71,0.9972264088668775
72,0.9966092787145303
73,0.9966074039351661
74,0.9966851845652751
75,0.9967943984544113
76,0.9967037269547231
77,0.99673907311342
78,0.9965968150646782
79,0.9964759031004324
80,0.9965776915312071
81,0.9965856312413168
82,0.9964102603572811
83,0.9967780582032363
84,0.9966628291631463
85,0.9964943937336558
86,0.9966080107150334
87,0.996744233667065
88,0.9968263772232868
89,0.996576394103435
90,0.9965597467723247
91,0.9965179910664733
92,0.9965951064098554
93,0.996717613759539
94,0.9967021011016675
95,0.9968829264320681
96,0.9968828627625382
97,0.9968758402811542
98,0.9966512771969545
99,0.9968701102748455
100,0.9970622812474955
101,0.9970102551658611
102,0.9972042177560149
103,0.9974892055784134
104,0.9974732694855231
105,0.997474515655419
106,0.9973643527507731
107,0.9978078808192171
108,0.9977638962064419
109,0.997559058340323
110,0.997567259847592
111,0.9976072101034319
112,0.997600285622811
113,0.9977309664001253
114,0.9976727712314024
115,0.9976704556071635
116,0.9976739673537903
117,0.9977835444620637
118,0.9978667497923858
119,0.9977958067952153
120,0.9977510055308502
121,0.9979165481664769
122,0.9980370933997793
123,0.9984797350639147
124,0.9981853347596876
125,0.9982035574155862
126,0.998122594274613
127,0.998166889368357
128,0.9983974070157616
129,0.9977386440056903
130,0.9977387489566387
131,0.9976605356923975
132,0.9976701826872435
133,0.9976952122671557
134,0.9977897385441137
135,0.9977712798773484
136,0.9977685543316949
137,0.9978178003333125
138,0.9978217574210959
139,0.9978214654982737
140,0.9979174581469075
141,0.9975938367743235
142,0.9978154519668814
143,0.9978344166057928
144,0.9978337452382393
145,0.9978279712070002
146,0.9978319631548838
147,0.9979053391135485
148,0.9978470263978635
149,0.9981774153329156
150,0.998099745164438
151,0.9982121339521187
152,0.997974483078292
153,0.9979708062120441
154,0.9978542536146953
155,0.9979091371364757
156,0.9977303503377075
157,0.9977036754251462
158,0.998359584321437
159,0.9984642429388985
160,0.998463241866039
161,0.9984511311892693
162,0.9985475159899527
163,0.9985936136343543
164,0.9986732431372002
165,0.9987066815496488
166,0.9987178417308261
167,0.998403734289799
168,0.9982802403222146
169,0.9982971228644937
170,0.9983712787097995
171,0.9986233678900759
172,0.9986477187885249
173,0.9987146337528425
174,0.9986600133782593
175,0.9986452989237126
176,0.9986949819386309
177,0.9987292666259725
178,0.9986190810046583
179,0.99861216354951
180,0.9986121048068918
181,0.9986229119840719
182,0.9985110911049255
183,0.9984909779586
184,0.9982378759404253
185,0.9980091156897678
186,0.997881300125488
187,0.9978711760379628
188,0.997897081305713
189,0.9978884205392743
190,0.9979823727440194
191,0.9980444554969149
192,0.9979288966954767
193,0.9979291439836669
194,0.9979293501497871
195,0.9978770155384754
196,0.9978685373677292
197,0.9981036053104615
198,0.9981024405147076
199,0.9983235543352149
200,0.9986061475967679
201,0.9986265198359948
202,0.9986932899035517
203,0.9987753990538466
204,0.9987755964534074
205,0.9990283995099839
206,0.9990327072631434
207,0.9990209145349076
208,0.9990197875045812
209,0.999031369359216
210,0.9990380971794572
211,0.9990242802467632
212,0.9992368405083124
213,0.9992676400476244
214,0.9992225100195452
215,0.9991568387606292
216,0.9990781192513629
217,0.9990411356314116
218,0.9990411093902061
219,0.9990276654703785
220,0.9991604633256058
221,0.9991788607469694
222,0.9992463237916901
223,0.9992297070871914
224,0.9992304676191262
225,0.9991087666600743
226,0.9992137713049627
227,0.9992093156890032
228,0.9993312477079933
229,0.999321684078429
230,0.999385953231342
231,0.9993858521372562
232,0.9993215723457093
233,0.9994794398167227
234,0.9995532005708262
235,0.999769186712407
236,0.9997725733353735
237,0.9997463498021496
238,0.9997619329870012
239,0.9998351085608724
240,1.00002088173737
241,0.9999511749907378
242,1.0000077984421996
243,1.0000450842666413
244,1.0000318060730136
245,1.0001155306958867
246,1.000123685631005
247,1.0001581717505865
248,1.000006772646455
249,1.0000236593024912
250,1.0001595139602155
251,1.0002197778056088
252,1.0002623411146683
253,1.000216994696268
254,1.0001628516370025
255,1.0001804187698418
256,1.0002105553887903
257,1.00021004861775
258,1.0001857257843145
259,1.0000362291239764
260,1.000047035778464
261,1.000086480040133
262,1.0001138982639832
