,0
0,3953.8050792576596
1,3407.326604406098
2,3273.246162187212
3,2487.7905295627415
4,2200.120724710877
5,1683.497302038136
6,1381.2416163105422
7,474.18327192647246
8,462.9529420470696
9,-572.3583736452068
10,-570.8987514605105
11,-512.6287216954553
12,-511.00667309987125
13,-486.9951636590948
14,-502.42459067145205
15,-1099.8519998090544
16,-1103.6194525225312
17,-1089.7930692227483
18,-1144.4280105770315
19,-1172.8238813093928
20,-1170.5430438364301
21,-1143.2435498777563
22,-1211.0223318101
23,-1213.0666217885182
24,-1213.9240544594093
25,-1215.8026721821884
26,-1223.8926540701596
27,-1288.0591426855856
28,-1288.1366971444484
29,-1288.2413173085538
30,-1273.4000524754827
31,-1442.9811314328444
32,-1449.3897186268184
33,-1463.7546405142225
34,-1464.0856966458775
35,-1468.7398501081507
36,-1479.5759058683798
37,-1486.5645888189472
38,-1480.372180885262
39,-1509.1446397970517
40,-1522.8389802170097
41,-1531.9128197838163
42,-1531.1593891383266
43,-1528.2310588226883
44,-1596.6022903156554
45,-1579.5630859512396
46,-1640.6579044735088
47,-1652.8469391467436
48,-1652.6214057931998
49,-1669.8768812675885
50,-1670.8087133188988
51,-1672.7734163505938
52,-1672.792697708784
53,-1670.001107416047
54,-1669.6582597348759
55,-1671.3030918893598
56,-1679.5330355296442
57,-1677.0459516409007
58,-1716.5875614378488
59,-1725.6945670317614
60,-1723.7016210901406
61,-1740.188523778235
62,-1736.6683370231794
63,-1762.0703582411377
64,-1773.0801348846753
65,-1782.0855247698012
66,-1782.000401102282
67,-1780.9841294141695
68,-1779.4506529447674
69,-1778.8718906507634
70,-1797.3130607213718
71,-1798.5401042272217
72,-1796.018430279864
73,-1792.1709001473937
74,-1795.5220016861283
75,-1811.3368919682184
76,-1813.9247694747505
77,-1813.78601597859
78,-1813.5475878771683
79,-1814.9387987427401
80,-1812.6138323100975
81,-1812.4381150792383
82,-1810.6528340816537
83,-1820.9110374288282
84,-1822.5484084495604
85,-1827.034975141844
86,-1848.159518945036
87,-1849.358291746401
88,-1855.4998676604002
89,-1848.0148430196268
90,-1848.7254038170604
91,-1848.998074048349
92,-1848.3483831568954
93,-1851.182973570782
94,-1861.552464039688
95,-1867.9502218501757
96,-1867.067218080351
97,-1863.7944044218007
98,-1868.2790107672888
99,-1872.88878280673
100,-1868.6401867732618
101,-1877.4239494675398
102,-1878.4599996699428
103,-1873.4458039623678
104,-1869.8686857963341
105,-1872.756962142269
106,-1878.642989837342
107,-1885.4637828428379
108,-1895.155925241072
109,-1894.9895404684676
110,-1915.3126626513165
111,-1918.6860290641623
112,-1919.3270277260176
113,-1922.3889728163665
114,-1920.5507549463814
115,-1920.4944561412296
116,-1921.199171094493
117,-1914.970795645252
118,-1917.0676862246546
119,-1920.2745502977064
120,-1920.0475474359755
121,-1916.853938433288
122,-1917.4013816671616
123,-1917.363185636625
124,-1923.3791696932728
125,-1924.4974373347113
126,-1930.6871507407916
127,-1930.7382840997786
128,-1930.1794951690852
129,-1925.084743347327
130,-1925.098021548397
131,-1928.896982392513
132,-1932.7125476680953
133,-1939.702336862975
134,-1945.0881902042881
135,-1948.5862064351963
136,-1946.4558680484192
137,-1959.9359440437997
138,-1960.2035956378845
139,-1959.1190746075167
140,-1961.0957787523405
141,-1962.8124026373382
142,-1967.3666876336463
143,-1968.1927830618204
144,-1968.1698981997358
145,-1967.9242057383665
146,-1974.0634278412433
147,-1974.9259211312487
148,-1978.9312905336803
149,-1984.9884787747067
150,-1997.2899649523738
151,-2000.218186187869
152,-2015.62519698267
153,-2016.650385579906
154,-2020.9352525832367
155,-2020.459193263032
156,-2019.1224350768114
157,-2015.4593455535457
158,-2029.2497838081727
159,-2026.2711515920678
160,-2026.3977943700318
161,-2023.117689172444
162,-2031.5308124945398
163,-2035.778795588195
164,-2038.1800878104993
165,-2041.1630398926577
166,-2042.1658832988642
167,-2058.395906828065
168,-2070.410562989085
169,-2070.98665112705
170,-2071.243421662274
171,-2076.329854557271
172,-2078.6543040133356
173,-2076.7049031559654
174,-2077.1220484998266
175,-2077.7739434519185
176,-2082.013076678979
177,-2079.9872455709606
178,-2083.590966363971
179,-2083.4179669674736
180,-2083.407763159688
181,-2082.740403199873
182,-2082.0372930492754
183,-2081.952751292904
184,-2082.6446375422406
185,-2083.1791186521573
186,-2085.169597418708
187,-2085.1866511452436
188,-2084.6640011784934
189,-2084.50261541823
190,-2084.921096306877
191,-2087.679426865998
192,-2085.665158783761
193,-2084.6346136115553
194,-2084.600324720743
195,-2085.5258161611146
196,-2085.861006869903
197,-2088.114416537927
198,-2088.431441521921
199,-2098.568989994914
200,-2108.7132421776328
201,-2108.3841564198315
202,-2120.694396811146
203,-2127.5193058695086
204,-2127.511514368687
205,-2131.904322741604
206,-2131.8007082789895
207,-2132.377515175642
208,-2132.261296495092
209,-2132.2195172942234
210,-2132.5408045804934
211,-2132.34504869153
