,a0,a1,a2,I,b1
561,-3.5810583716317995e-05,-0.15194472815175417,0.21126536854996583,0.9990807495340362,0.47205543055902094
562,-5.229554264478184e-05,-0.1519071116394743,0.21125224520523803,0.9990920622722592,0.47201178482968587
563,-5.990334552625386e-05,-0.15189873328603973,0.21124718017620467,0.9990852390497631,0.472007632244535
564,-8.060697893034243e-05,-0.15200789536450962,0.21129250469973015,0.9990853927432135,0.47209777548770315
565,-7.679717077473355e-05,-0.1520608905257128,0.21131302628139678,0.9990832293320311,0.47215044891242264
566,-7.409865856288861e-05,-0.15201482205215144,0.21129795242205007,0.9990784999516793,0.4721022751903533
567,-9.244681249188924e-05,-0.15192508391983975,0.211279546987384,0.9990731605914178,0.47204509336492567
568,-9.45850611213474e-05,-0.15192060508057473,0.21128208394058576,0.9990768743367758,0.4720403734546747
569,-8.336773459418633e-05,-0.15214808095526822,0.21135326278935254,0.999085520811395,0.47225011285210466
570,-9.500333762815808e-05,-0.1522940257404485,0.2114196985510756,0.9990723469635275,0.4723861434643805
571,-8.447951185140229e-05,-0.15259245187951628,0.21152322522698674,0.9990771754607909,0.47269644856173604
572,-0.00011326201937716377,-0.15305542539585842,0.2116499339195912,0.9990845863798267,0.4731476307330468
573,-0.00011259298738118599,-0.15305653102138322,0.2116507926690506,0.9990845742237521,0.47314856661436994
574,-0.00014117580980295666,-0.15336357530558406,0.21175432266758917,0.9990725284734472,0.4734542355258383
575,-0.00013890227914798976,-0.15338613646053142,0.21176200088770739,0.9990724318291972,0.4734777844211858
576,-0.00014820362183413515,-0.15343542715919672,0.21177539641350904,0.9990606657454624,0.47352604384517577
577,-0.00013787406276244383,-0.15343624229256608,0.21177774854340595,0.9990658331570722,0.4735406620096555
578,-0.00010934892171976514,-0.1534749960410762,0.21182758891441153,0.9990467724033902,0.47359137933192613
579,-0.00011080307658537147,-0.15350117368942862,0.21183517465541052,0.9990480404569096,0.4736186933360806
580,-0.00011593636388322963,-0.15351128865599462,0.21184079225059663,0.9990514967135415,0.47363398063586126
581,-0.00010485191595719731,-0.153533232423633,0.21183715916334717,0.9990782057831877,0.47365207620417515
582,-0.00010586463686679384,-0.15352544738876248,0.21183514697584807,0.9990778142998559,0.47364188945421803
583,-8.711802107610462e-05,-0.15372257794171454,0.2119361086070019,0.9990770439506915,0.4738455861219841
584,-0.0001248830110823071,-0.15480035538384476,0.21226669290609532,0.9990342667110226,0.4749187246345671
585,-8.00295864976564e-05,-0.15530949981726155,0.21245705184906102,0.9990243203155352,0.4754822493096753
