,0
0,4314.179473326856
1,3185.343707172291
2,2837.112906674781
3,2899.3253287558264
4,1849.392347816153
5,1855.4512466047242
6,1805.9835073116728
7,221.86293846081657
8,-4.86102733660336
9,-280.49374131045323
10,-435.7432042557908
11,-547.383064081902
12,-837.5947966777476
13,-944.3797593229326
14,-862.2020360082587
15,-1004.4157238373297
16,-1127.9816771836415
17,-1127.367021749708
18,-1117.659825891947
19,-1100.8508624146373
20,-1265.5403236433099
21,-1309.7963056531348
22,-1323.3294949433227
23,-1410.615480386913
24,-1397.8116572870908
25,-1380.1047574735665
26,-1421.2931694415413
27,-1445.4622786422617
28,-1446.1724489716482
29,-1619.1056645104225
30,-1646.170809237461
31,-1660.7618135363348
32,-1673.7821990971286
33,-1716.6798399892639
34,-1752.1253636294066
35,-1756.2937139148737
36,-1742.5161048983448
37,-1753.3794643856083
38,-1761.660796094603
39,-1792.903643680504
40,-1817.6352300339036
41,-1783.4086984190951
42,-1913.3943105201422
43,-1915.7085026209722
44,-1915.6555065949008
45,-1916.9062091819048
46,-1915.849346780736
47,-1931.1572987232523
48,-1931.7179910141117
49,-1923.758073596049
50,-1923.5645347411364
51,-1929.917886983406
52,-1922.7595080631982
53,-1921.4326868793812
54,-1909.1319215954418
55,-1938.4482043269104
56,-1951.8930775826086
57,-1962.7068297697426
58,-1960.0861474981195
59,-1984.104953470907
60,-1997.2823751949788
61,-2009.132629667402
62,-2020.542932793105
63,-2027.534533514304
64,-2021.7428503108886
65,-2010.7447870617646
66,-2008.6467104605142
67,-2030.3940908822988
68,-2028.1515222152273
69,-2025.8953321866047
70,-2025.776379589482
71,-2024.7682623536493
72,-2026.2683802094573
73,-2043.4989020072753
74,-2062.259026970911
75,-2082.5973520273233
76,-2090.737802764027
77,-2090.6996626779132
78,-2113.0841102780737
79,-2112.5866967762095
80,-2118.6305570702348
81,-2123.1188582028003
82,-2120.9422260088054
83,-2119.0194906243187
84,-2122.708050906724
85,-2114.667728138946
86,-2119.379401094808
87,-2118.9412341571633
88,-2122.9288416183745
89,-2122.9225797655067
90,-2124.1850535014396
91,-2125.1993700049725
92,-2119.9645750548857
93,-2108.0531627996934
94,-2107.849802808536
95,-2104.19824478214
