,0
0,82.5914810376079
1,9.04747518243856
2,7.657810326163103
3,7.4875629884247115
4,3.533645505919136
5,3.53052355437553
6,2.7192121997157965
7,1.9074739508870486
8,1.3425680631828407
9,1.985706200150016
10,2.009954943874804
11,1.5712480717186255
12,1.2601375700402613
13,1.415952868683029
14,1.3388879207949227
15,0.9733985814857414
16,1.2062605918446967
17,0.6912638432998797
18,0.6804732280630698
19,0.6665337053034021
20,0.7206400956593997
21,0.5081340597611578
22,0.47519811157772046
23,0.46330185108977257
24,0.452680543446367
25,0.4418704042171228
26,0.32779526595888
27,0.31497572544297825
28,0.3049648104665099
29,0.30713866274012147
30,0.281280643977683
31,0.28137348110695337
32,0.28216471543631383
33,0.2831519773815664
34,0.2763661745547038
35,0.2592376724392963
36,0.2552196457138556
37,0.25501863983856443
38,0.23392759056933826
39,0.22919758757287007
40,0.22935362048640862
41,0.2279512055863156
42,0.23041225800366485
43,0.23175119568736843
44,0.2320599330433457
45,0.23054272271155746
46,0.22844963275616534
47,0.22813534616536874
48,0.2264293450407165
49,0.22530199830126732
50,0.21519543081388479
51,0.21238000717977712
52,0.2120432708844894
53,0.2028154351271595
54,0.20292139397909142
55,0.1993226324081328
56,0.1992916816110123
57,0.19905722683161875
58,0.19764856620752397
59,0.1928905952180517
60,0.19305803272485067
61,0.1929624420519845
62,0.19312608040326806
63,0.19271114045161875
64,0.1895217011207863
65,0.18559790018023878
66,0.1835228992311093
67,0.1835231666509879
68,0.17549135620771722
69,0.17498034179958802
70,0.17345663065523065
71,0.173561029545254
72,0.17390025924704647
73,0.1739069777777315
74,0.17354829445190606
75,0.1743975224646735
76,0.17512763435462841
77,0.17468684517974675
78,0.17457948252215472
79,0.17409833442271655
80,0.17239680881353173
81,0.17271740803921623
82,0.17206044748160876
83,0.17226536119871533
84,0.16786887368957815
85,0.16452727975544193
86,0.1651081414193501
87,0.16344120931776956
88,0.16107482609590662
89,0.15724699129478664
90,0.15404325141588385
91,0.15350948350399302
92,0.154477510141809
93,0.14944364452685685
94,0.14270795580147472
95,0.13778552585635892
96,0.13775052960842438
97,0.13146804314198862
98,0.13111558200199497
99,0.13065843544720127
100,0.1280600700741294
101,0.1283433468025113
102,0.12833041077006918
103,0.1283137100138121
104,0.12775035657208
105,0.12802667039377308
106,0.12734803674176698
107,0.12756673946800415
108,0.1275529964437602
109,0.12603272658723227
110,0.12623730062991298
111,0.12588981772616636
112,0.12569051525272948
113,0.1255324324781337
114,0.12482583709962503
115,0.12443776616768015
116,0.12503850850479473
117,0.12456299838352058
118,0.12400781868480683
119,0.12402163393037904
120,0.12273086810471288
121,0.12216569860997313
122,0.12216741218080518
123,0.12216701741652557
124,0.12217686364928393
125,0.12308058522789386
126,0.12347514488830907
127,0.12373036557294137
128,0.12363394494605673
129,0.12335289662261724
130,0.12343123077729622
131,0.1232325286919257
132,0.12336444673855063
133,0.12265846265965388
134,0.12339431644321827
135,0.12323505721556416
136,0.12227082353455875
137,0.12234285486518351
138,0.12285516075958919
139,0.12279783380472449
140,0.12281198982202408
141,0.12276731734414181
142,0.12286711857330465
143,0.1228472830153957
144,0.12239399977371411
145,0.12187505274586671
146,0.12207452424329923
147,0.1214496338421364
148,0.12079000056406954
149,0.12043824093881818
150,0.12046289096952996
151,0.12031793840564767
152,0.12037461872218586
153,0.12055970784842134
154,0.12037685742690565
155,0.1176462495526561
156,0.11702680343409094
157,0.11700602929611217
158,0.11769839509935104
159,0.11765579054649074
160,0.11794348412696683
161,0.11776997394493977
162,0.11784389788591489
163,0.11768983863012453
164,0.11877402198892006
165,0.11908382303910112
166,0.11866063206111543
167,0.11880185357649808
168,0.11816411913212671
169,0.11794310379908005
170,0.11779497572751443
171,0.11760954944327996
172,0.11758498496591228
173,0.1176735127572165
174,0.11785668449641659
175,0.11812908395216218
176,0.11745270739386357
177,0.11742125993866444
178,0.11740885522250662
179,0.11719102476436632
180,0.117095669922727
181,0.11709322302491622
182,0.11740128296617017
183,0.11730709828629834
184,0.11731725000065545
185,0.11723023404381477
186,0.11722935011453864
187,0.11674277503911881
188,0.11661988220409683
189,0.11679803874717315
190,0.11648888728555609
191,0.11618870425234962
192,0.1150703083300205
193,0.11419657613235891
194,0.11225999841745432
195,0.11244400817442765
196,0.11243737663721462
197,0.11216065371579254
198,0.11051017589279669
199,0.11062753896950481
200,0.11038798118057913
201,0.10901642059631356
202,0.10916358025467399
203,0.10885766132674148
204,0.10876453980055212
