,a0,a1,a2,a3,I,b1,b2,b3
348,-0.0002566391341048205,0.08141684986177869,-0.1809365389312878,0.22032049755925792,0.9993710354504863,0.498340134931369,0.2500123541509995,0.2504098030717115
349,-0.0002904200300580459,0.08122521880736838,-0.1807979772500279,0.22035551278854068,0.9993915852034588,0.4985235888209306,0.2500016064060926,0.25028328317840653
350,-0.00029544524509618475,0.08120160812802041,-0.18080895914646467,0.22036734351107118,0.9993913720069397,0.4985499547654032,0.2500245191411468,0.25028379178847693
351,-0.000273655907418513,0.081073355752521,-0.18072433152721368,0.22039966301113226,0.9994136621576996,0.4986828286899514,0.25000283193745193,0.2502216456524179
352,-0.0002574933454406528,0.08104435944292601,-0.18077871611508117,0.22044643949858858,0.9993968937183294,0.4987257030824025,0.2500765249812566,0.2502045673629801
353,-0.00022920888225533287,0.08118138856209725,-0.18076560112656243,0.2203539042716554,0.9993917133700361,0.4985572774563099,0.2500061089454769,0.2502822729034812
354,-0.0002492615438370385,0.08122883237557046,-0.18079383450754388,0.2203358256026,0.9993657661458377,0.49850869113484064,0.25002656273595997,0.25030145947245985
355,-0.00023615482659025688,0.08122933373346125,-0.18080743075211075,0.22035115618854187,0.9993691907724508,0.49852563846184383,0.2500398973705555,0.25028146907734117
356,-0.0002326151845998478,0.08122823875597962,-0.18080045668456485,0.22034553049353012,0.9993704043363922,0.4985277869946713,0.25003805275202506,0.25028341098786117
357,-0.00020135112758182944,0.08115319245282954,-0.18085671257375546,0.22040459026232304,0.9993511970927969,0.49861098716054786,0.25014943457093053,0.25030459263078114
358,-0.00021519471938179213,0.08106139339875373,-0.18081795948797694,0.22041800435389092,0.9993799051276492,0.4987160120846931,0.25015950550180793,0.2502713912585108
359,-0.00024969545954089956,0.08097504788187439,-0.18095916946009782,0.2204786118254092,0.9993963677089868,0.4988756798120544,0.2503807190833041,0.25029401477268376
360,-0.0002476999781917816,0.08096417084929772,-0.18095530742096153,0.2204855673705511,0.9993952128258327,0.49888545191669376,0.2503789675238294,0.2502843244587696
361,-0.0002593436756075096,0.08098174393323498,-0.1809581206786066,0.2204821584270072,0.9993922560310514,0.4988749563779696,0.25038055799587555,0.2503097137073761
362,-0.00023409225288889557,0.08088525882209875,-0.18094301771042615,0.22046168910279676,0.9994091057894599,0.49897994865432804,0.2504040226183423,0.2503137875477933
363,-0.00022611500324166978,0.08087491315627007,-0.1809795295809335,0.22046529808349768,0.9994055513074322,0.4989951252835263,0.2504495793929069,0.2503270846813538
364,-0.0002093935602415914,0.08094012520341015,-0.1810104246138058,0.22040481595860653,0.9994271540894384,0.4989259451105215,0.25045211181453597,0.2504021938265777
365,-0.0002090395955190727,0.08094025793732033,-0.1810108883921891,0.22040464628040374,0.9994273120933108,0.498926297247837,0.25045247559363676,0.25040272254220347
366,-0.0002125890093705729,0.08093284118477154,-0.18100588501366097,0.22040687408298967,0.9994306586615948,0.4989325442131989,0.2504465815825395,0.25039864732562167
367,-0.00024357226870541648,0.08091819070697738,-0.18104386498656472,0.22043776931465847,0.9993983269833284,0.49897054271720165,0.2504830050598875,0.25035079745043953
368,-0.00022319202566508517,0.0809294308609613,-0.18106878286604816,0.22047469703685676,0.9993980927207893,0.49898081415515666,0.2504873830359547,0.25033204486975114
369,-0.00022886169983277194,0.08091644839594103,-0.1810829768850546,0.22048225298629043,0.9993936067778997,0.4989933161659378,0.2505036087848428,0.25033801732928507
370,-0.00020891807583710287,0.08081704254161345,-0.1810401523508235,0.22051615523815354,0.9993774969221925,0.4991062778912658,0.2505209981562967,0.25031128173300926
371,-0.00020953982802478233,0.08081594011068255,-0.1810379485560538,0.22051495698373058,0.9993781672078246,0.49910801601499477,0.2505190157409809,0.2503111445249804
372,-0.00018069055266775602,0.0809644593303839,-0.1809672360047066,0.22042835225453555,0.9993619566774039,0.4989250567297098,0.25033148149311857,0.2503619415059511
373,-0.00014147426039494426,0.08082847361247605,-0.18087461374116653,0.22052545192474676,0.9993902438282583,0.4990452261448244,0.25027522873778063,0.25017943171986234
374,-0.00011554806569119558,0.08075398061113719,-0.1808500648402428,0.22054058750749397,0.99934932112519,0.4991315841456779,0.25028017796213947,0.25013738325555196
