,a0,a1,a2,I,b1,b2
47,0.0009805687399459717,-0.17521497403400685,0.2198421520237427,0.9974560654495971,0.49420736741756927,0.24970013241499897
48,0.0010617383092040799,-0.17539749799953486,0.2197457113075265,0.9974274012209347,0.4944536836988353,0.24983331107320986
49,0.0009754733032808897,-0.17555517209050026,0.2200095320171032,0.997321492739855,0.4946221102789301,0.24950584884314164
50,0.0010409805522388347,-0.17538691599050793,0.22012797448803575,0.9973356637530809,0.49456251454754907,0.24934157296282797
51,0.0009563870192739999,-0.17525257967513563,0.21993282228491187,0.9973713470178878,0.49442389763912076,0.24938780551805378
52,0.0011362483051667808,-0.17460740666034658,0.21984014147287048,0.9974558902253089,0.4937256023032676,0.24928538165031966
53,0.0011057465107946654,-0.17453785820625398,0.21973058516616337,0.9974353350873586,0.49363411552768865,0.2493789523863853
54,0.0010045620865860904,-0.17454734423526203,0.21982747947071032,0.9975539094177838,0.4936313655170885,0.24926463944277757
55,0.0006118734241638694,-0.17470281189738743,0.21984680110019417,0.9976706361282403,0.4943016368230972,0.2492444339401382
56,0.0005163575303042781,-0.17470470685175252,0.21980024764493594,0.9976260642593692,0.4943217017484216,0.2494197887032693
57,0.0008450304693965835,-0.17567349890201026,0.21971684038035216,0.9980218963506456,0.4955737970917881,0.24980341773555118
58,0.0007255699323853574,-0.17623955376702247,0.22025665970245287,0.9976191720714938,0.4957883216395526,0.24918772575529413
59,0.0007392420366463107,-0.1760238887265788,0.22059687405727665,0.9978344236032041,0.49589139681825645,0.2490646058809493
60,0.0007468766652188995,-0.1762699080700995,0.22041466708833068,0.9977235501959338,0.4960075141628586,0.2491570127118158
61,0.0007188740774365006,-0.17591269831000647,0.22103239078220407,0.9978745375881637,0.49589220247649507,0.24867711671583714
62,0.0006761868416482353,-0.17617619779798488,0.22033323870794858,0.9980293841690135,0.4959791975911614,0.24918584120321235
63,0.0005874612446654442,-0.1764375983280325,0.21988043032456442,0.9981176384007223,0.4963747380579469,0.2495839265058115
64,0.0005256492945801761,-0.17647346089309215,0.2196534158878096,0.9981207231284858,0.4964553003624557,0.2498940533621127
65,0.00040382431857136514,-0.17622072505988098,0.2195340549032377,0.9982513302195977,0.49622156693195213,0.24999588021121433
66,0.0003310783729991942,-0.17624035080578368,0.21966145210135365,0.998188848675802,0.4963172683613866,0.24988576029382473
67,0.00012147826861723165,-0.1761531650847413,0.21976836639122221,0.9981213075721049,0.49598053141841103,0.2500211244187683
68,-0.00010112953720839909,-0.175646534601538,0.21994027137987554,0.998235190653497,0.49542751769374316,0.2494573160840025
69,-0.0002183974520966519,-0.1761724276141164,0.22023959574004034,0.9982374324643075,0.496020673111763,0.249293168262346
70,-0.00018528407194050945,-0.17624996528439296,0.22035090946362826,0.9982123088082047,0.4960945434498869,0.24918669439327884
71,8.588059018545924e-05,-0.17628277448378243,0.2201354509973741,0.9979174146028785,0.49594714028813564,0.24937157283305025
72,-0.00016077607501229304,-0.1762577459253141,0.22025311333599343,0.997833517971661,0.4962170122043983,0.24942501626959462
73,-0.00018812604572199227,-0.17621007476497602,0.22026374004139174,0.9978078519056716,0.49615463339065735,0.24943639620049102
74,-3.7280121464191646e-05,-0.17646413546906975,0.21995584948959215,0.997792325676498,0.4965464347512819,0.24990518385001914
75,-6.510201390137003e-05,-0.17656800977767093,0.22004179593764261,0.9977779077421013,0.4966508363259578,0.2498136765772162
76,-4.1551168046457604e-05,-0.17651802564341337,0.2201847567891332,0.9978536506133453,0.4966400458594343,0.24966339764172266
77,-9.866888404523463e-05,-0.17645002300910737,0.2199889353034976,0.9978108359666463,0.49642503865730797,0.24976384675383204
78,-0.00019035120680739744,-0.17668936366469667,0.21994595737217795,0.9977827733783281,0.4966016983548109,0.2496766888852255
79,-0.0001328114304712951,-0.17646403039166395,0.22019645359930645,0.997870306692396,0.49641090634635465,0.24941399264397437
80,-0.00011314642625274032,-0.17647920226424846,0.22028331147872793,0.9978775800030093,0.4964506732843,0.24934140936611646
81,-0.00015953530667417698,-0.17652673655768583,0.22022694825696248,0.9977922909281329,0.4964707563194907,0.24934775144248109
82,-0.00027291375362316426,-0.17666285115333677,0.22010696914361783,0.9979702876654807,0.49649798258237177,0.2494805009457278
83,-0.0002166986773075198,-0.17668715863068224,0.2201800467315391,0.9979397431674282,0.49644713032580734,0.24945659453062705
84,-0.00023711478967193968,-0.17672919858827812,0.2201722417525654,0.9979161918199282,0.49649932919550516,0.24950798188130086
85,-0.0001167725408742677,-0.17723998538972488,0.2203674634016866,0.9979229284828739,0.4971351827121778,0.24942216041989404
86,-3.992940553225891e-06,-0.17703625073163157,0.2199787347128904,0.9979835693029725,0.49694593334446346,0.24986981359673804
87,-2.9341847782188593e-05,-0.1770957662791935,0.21996139057142267,0.9980018514041097,0.496988777661833,0.24990243225064948
88,-0.0001299897817124843,-0.17691350452155044,0.21962846013900544,0.9978327311909979,0.4968783857680552,0.25007884748604053
89,-0.00011574520274385226,-0.17688062919623043,0.21962749494814307,0.9978378325665915,0.4968671009183703,0.2500606774577987
90,-0.00014751680927615595,-0.17682019840845664,0.21958896978017045,0.9978807573632269,0.49680517821656306,0.2500524360923691
91,-5.764297628335315e-05,-0.17648642106932344,0.21947402775718297,0.9979997071114416,0.49633601559264867,0.2500780149870413
92,-0.00011388762482802801,-0.17639229829573494,0.21932503224603792,0.9980433605455684,0.49618064408746976,0.25027721737686315
93,-0.00012524038751908373,-0.1763715847872691,0.21933209015097999,0.9980441015749942,0.4961669462056362,0.25025434366468097
94,-3.6735120285879123e-05,-0.17612490726093744,0.21918654174800317,0.9979427413392976,0.4959005481895885,0.25026505847002983
95,-0.00014270321276706503,-0.17575036419379972,0.2189550173775677,0.9979131912169985,0.4956641731900662,0.250402807424645
96,0.00015056788232492747,-0.17537209456202105,0.21831971918135804,0.9979318324380798,0.49535888484942575,0.25058982268232843
97,0.0001443321081705351,-0.1753554128705827,0.21831933762378303,0.9979384576827892,0.49534293010948593,0.25058388466825143
98,-2.082231471801902e-05,-0.1757169994512278,0.21872143138962655,0.9979870490076949,0.4958866130349895,0.25031936737405264
99,-0.00021223081995766898,-0.17538095484125124,0.2184635415305647,0.9980494012380405,0.4956267921814267,0.25072532202765846
100,-0.00022425835124422651,-0.17536110269836375,0.21847809865533532,0.9980509456270382,0.49561056686994814,0.25070836024130855
101,-0.0003745835179539771,-0.17546120215542857,0.21880056282903207,0.9981310110307773,0.49574276228852937,0.25047211365212335
102,-0.0005842247894193616,-0.1752575044186352,0.21885066494759559,0.9983053415320462,0.49568352130465154,0.2504191258694666
103,-0.0006842533641924385,-0.17525495877327335,0.21896136895732776,0.9982691301128075,0.49576635260782703,0.25038027845937477
104,-0.0006665887780942503,-0.17528255873245516,0.21895058955794497,0.9982696967542951,0.4958009010034843,0.25038344059173473
105,-0.0005974657469096758,-0.17533743932665388,0.21882421262657606,0.9982390839112447,0.4958531375350439,0.2505514971525897
106,-0.0007252986029131657,-0.17554917539995646,0.21899743196174332,0.9983857468056442,0.49614448791892946,0.25046504393898994
107,-0.0005915518078063095,-0.17574604352449386,0.21914985856899566,0.9984068103310649,0.49617199196222583,0.2502823605571936
108,-0.00039648158890972585,-0.17584803944068167,0.21896424015056318,0.9983072459147877,0.49628920698730006,0.250283923545716
109,-0.0002194088196152089,-0.17619495558863424,0.2187548194524694,0.9983329360588143,0.4965422136537982,0.25062055521786014
110,-0.0002481684245890011,-0.17625270258520223,0.21882726444311745,0.9983376708508201,0.4965965208226519,0.250584282987374
111,-0.0002997847781111956,-0.17612059674475145,0.2187826053327635,0.9983572024367046,0.4964782526097537,0.2505827834611855
112,-0.0004036439326571265,-0.1762943008444456,0.21897834804098362,0.9983961620467022,0.49669374327339133,0.25046988575235324
113,-0.0004510008083252013,-0.17619795490034246,0.21893042304949392,0.9983196227621168,0.49661105755194934,0.25050913732735597
114,-0.00044021211017071136,-0.17619597667212464,0.21891488476064713,0.998316114386294,0.4966247041990559,0.25052117662254075
115,-0.00045606188278893403,-0.1761874180938238,0.21892237436814815,0.9983149541147294,0.49662200909589305,0.2504861614052847
116,-0.0003409011069220237,-0.1756532892915161,0.2188697152024385,0.9984185643751609,0.49611218509480015,0.2503204107637884
117,-0.00032570199721546837,-0.17572151536180275,0.21893871375836224,0.9984369314253675,0.49619917068581076,0.25027845026163537
118,-0.00042984328862589815,-0.17600451563663946,0.21915065036619283,0.9984304173834401,0.49636778365026063,0.25004242484934486
119,-0.0004578534745896008,-0.17602686793296357,0.2190803994642697,0.9984142541463228,0.4963872793197835,0.25008236254839455
120,-0.0003696069356294446,-0.17584913096841945,0.21925487694764093,0.9985038782195634,0.49628084584787485,0.24986928977816525
121,-0.000333726456291369,-0.1758896692524313,0.21935131447769704,0.998555942189964,0.4963712205900242,0.2498224963103231
122,-0.0003027651130842013,-0.1757283544540015,0.21933659256050872,0.9987843306340414,0.49633290731935137,0.24988350729867187
123,-0.00031994524534255874,-0.1758352935168745,0.21918513993025132,0.9987193201385671,0.49620924564918606,0.2499470274730527
124,-0.00034365132417000973,-0.17594724763829644,0.2190538870179048,0.9987596625240542,0.49627944853195427,0.24995653600655177
125,-0.00034310639715115233,-0.17594118590091,0.21905854561233262,0.9987606540349656,0.4962725495830798,0.24995107847326317
126,-0.00033325324034149935,-0.17598219702940981,0.21918757444676681,0.9987888187201412,0.49633644380315534,0.24982428162930545
127,-0.00046647853492367154,-0.1759226002188815,0.2190956324580779,0.9989695062267574,0.4961163166239405,0.24975838859866467
128,-0.0002573000328292578,-0.1755672237601228,0.21916856816022912,0.9986214762342387,0.4955134635847472,0.24973360074706302
129,-0.0001882409556852177,-0.17552578375870712,0.2192967822422335,0.9986292404198907,0.49535684257084583,0.24951070480531862
130,-0.00014274613342380468,-0.1756422052667008,0.21933934243086017,0.9986095867333459,0.4954786106583617,0.24944590595679855
131,-0.00014244584305935,-0.17564255013027055,0.21933867794883746,0.9986096630499309,0.4954788529066903,0.24944672780573138
132,-0.00043852279011266724,-0.17620135608224557,0.22007162464804816,0.9985912832241942,0.4959732660364091,0.2490385265381726
133,-0.0004474240856616262,-0.17617452349972026,0.22006421154799014,0.9985808348545725,0.495945403449932,0.2490346699976872
134,-0.0004931284770750725,-0.17629270736632296,0.22017355615515055,0.9985807825498498,0.49600972058123477,0.24895733757095642
135,-0.0005470416940899156,-0.17621883675696454,0.22008197369887456,0.9985883674073506,0.4959414349355679,0.248956397880846
136,-0.0007156114063815314,-0.17675061077668233,0.22012488971838481,0.998605287892153,0.4964915769476564,0.24909706209437357
137,-0.00073886040308348,-0.17668612018388205,0.22005298050127395,0.9985909751820778,0.4964278875030547,0.24915009714186814
138,-0.000647394034494516,-0.17659062231872474,0.21995362601900295,0.9985848095830151,0.4963867938933748,0.24922079098255842
139,-0.000605387911086232,-0.17661236869093544,0.2199736382891594,0.9986284934051581,0.4964082687116616,0.24924122742983895
140,-0.0006612225915538916,-0.17677659288044653,0.2200045685764213,0.9985011541497263,0.4964760383200308,0.24925520187567776
141,-0.0006506615162539248,-0.1768137653765453,0.22004928279110436,0.9985538972526301,0.49656412536231403,0.2492596750178243
142,-0.0006381462311027366,-0.17675385889453316,0.22004834165118162,0.9985240890475732,0.49653311789186344,0.2492704199143038
143,-0.0006311260283205212,-0.17674241991459289,0.22008120362304764,0.9985205333181079,0.4965054679981335,0.24924885153033657
144,-0.0005800619076221085,-0.17665427333574327,0.2202156977338851,0.9984600180419593,0.49639973075006155,0.24901089541481677
145,-0.0005643432125927469,-0.17671492946833922,0.22024660942885246,0.998462422691762,0.4964471378060246,0.24899589590602317
146,-0.000544153167424802,-0.17669067327014473,0.22021196701466708,0.9984333043568637,0.4964225897275984,0.24900998626990745
147,-0.0005392627887781291,-0.17670117919868064,0.22021363236625133,0.9984326232628885,0.49642501414680595,0.24901151224208348
148,-0.000653631373020321,-0.17683443516922662,0.22039082287092693,0.9985151348998916,0.4965811170049886,0.24905050532597678
149,-0.0006913186034655811,-0.1766810905006643,0.2203822690534606,0.9985232269840317,0.496458018974951,0.249018145312417
150,-0.0007532273104964028,-0.17682446954444941,0.22061535894592202,0.9985327249036696,0.49661632439644726,0.24888121770094568
151,-0.0006574997477972446,-0.17716012405892295,0.22068019452109613,0.9984708372339248,0.49691161078897095,0.24889086071627958
152,-0.0007345657686449417,-0.1772929996656309,0.2209325909419494,0.9984416645490761,0.49709149550657633,0.24871336246260378
153,-0.00068779908146088,-0.17739007802436396,0.2209506829735243,0.9984055556998168,0.4971973505439027,0.24869158362679736
154,-0.0007263666065217459,-0.17738279353208233,0.22101308714450274,0.9984314735992333,0.4972191638316034,0.24861984609638973
155,-0.0005913886095931688,-0.1772955575060077,0.22091541901074074,0.9983605335306228,0.49701719813702705,0.24857581688586644
156,-0.0006810824033692377,-0.1770952070151366,0.22091301875580663,0.9983239739563327,0.49686493282262584,0.24859525903925614
157,-0.0005767646867739066,-0.17714296642285063,0.22053889028305787,0.9986295198767844,0.49699809926020266,0.248913858645676
158,-0.000673113777311159,-0.17706328349321157,0.22073241803809487,0.9987386581891798,0.49664732021579805,0.2486221755035585
159,-0.0006817839315242141,-0.17708504512764653,0.22074640015701943,0.9987391662056777,0.4966811209543821,0.24858827143145618
160,-0.0006170820017185629,-0.17672329366288728,0.2209134904637582,0.9987151722019963,0.4963050976221714,0.2482026642145135
161,-0.0005905895893303439,-0.1769005217028754,0.22105456870136114,0.9987308111276949,0.49647909794683764,0.24811535377893162
162,-0.0006783311340025065,-0.17716648088302267,0.22133458168100126,0.998745632511214,0.496691090499592,0.24792285524439048
163,-0.0006739648477047348,-0.17717741612900145,0.22134240300412128,0.9987527142889902,0.49670097324197054,0.2479221180459051
164,-0.000704931340102404,-0.17726701908609935,0.22137829187575547,0.9987698002614521,0.49674620703267114,0.2479211514149677
165,-0.0007156610586694567,-0.17724007770519204,0.22135351874459694,0.9987658806010926,0.49672560670201443,0.24792077317997507
166,-0.0008435700023755491,-0.17791728469764231,0.22153514838463823,0.9986283559744203,0.4973277322699468,0.24803201373721318
167,-0.0007819341335241648,-0.17819538407519078,0.2217853590790727,0.9985600044212776,0.4976546515649048,0.2479004408821717
168,-0.0007504158778647851,-0.17810480358039402,0.22173144935905464,0.9985311481509541,0.4975378284556911,0.24794529059184317
169,-0.0007102650101098713,-0.17812327885129137,0.22182804486804863,0.9985771328850359,0.49751154423120586,0.24781239002445085
170,-0.0006345618963220024,-0.1782759295376084,0.22182550813476082,0.9986901271016839,0.49777855573758417,0.24778382919243458
171,-0.0006130618781661298,-0.17829222597384245,0.22177807203622124,0.9986924740291431,0.4978276981060061,0.24786953079133814
172,-0.0005745995668959755,-0.17806136584643445,0.22169274667244374,0.9987466301608714,0.49760025591897433,0.2479650665123482
173,-0.000575946854326908,-0.17806428370843094,0.22168121636899293,0.9987405250506064,0.4975992438204436,0.2479771883146077
174,-0.0005661687705414008,-0.1780752271995183,0.2217141499394486,0.998726882423463,0.4976353115681478,0.24796348779712485
175,-0.0006229177159978711,-0.17825852492640004,0.22167887905048228,0.9987497389504741,0.49788015446139666,0.2479349531022506
176,-0.0005853335502686977,-0.17816690823255707,0.2218260714565277,0.9987699028438755,0.4977747962784968,0.2477154992919325
177,-0.0005116533837981746,-0.17839842889664395,0.22202770810416841,0.9987034058178024,0.49803982793319906,0.24757170997867306
178,-0.0004740207473534624,-0.17834844041368092,0.22196400712776204,0.9987060993142935,0.49796458681980116,0.24763638666945778
179,-0.00046485236844330996,-0.17834571653612916,0.22197055245911254,0.9987057717792333,0.4979616073092192,0.24762173699243925
180,-0.0004972930729981464,-0.17828781544698902,0.22195524989990426,0.9987192146274343,0.4979044814162751,0.24761902133383787
181,-0.0004253811498629197,-0.17822140956519006,0.2218764230562707,0.9986604817738483,0.4978060190998431,0.24767348049982688
182,-0.00041282560814334847,-0.17822898960692965,0.22188384774499476,0.9986495176163968,0.49780201006479385,0.2476625802256095
183,-0.0002522518875251543,-0.1783308739106469,0.2218475165326153,0.9985564691875027,0.49777429861198136,0.24759830299674807
184,-0.0001136628691492321,-0.17849767500460303,0.22175505904703446,0.9984697967545346,0.4978580861344626,0.24763829410193428
185,5.3083871588435695e-05,-0.17861551495321387,0.22148797919402385,0.9984551767655517,0.4978623539663658,0.2478389296974265
186,7.22063767716788e-05,-0.17862826465768386,0.22145760972735545,0.9984531717496464,0.497871416657255,0.2478585702102966
187,3.296776001085848e-05,-0.17858522856367,0.2215098107095002,0.9984752447182597,0.4978377076765306,0.24780195253109533
188,7.866435626059666e-05,-0.17856725028950637,0.2214252904958744,0.9984838847111658,0.49778800819761404,0.24786720568301113
189,1.6698655925217456e-05,-0.17852135186461124,0.22144389934131536,0.9985296963623476,0.4977405838514397,0.24788112120139552
190,5.077460328956578e-05,-0.17856293606013632,0.22140086503117573,0.9985595577982926,0.4977573393559294,0.24793869561223866
191,0.00011811989916113693,-0.1784990532974306,0.22131606226562622,0.9984722728602298,0.4977355292727797,0.2479532499347555
192,7.267799390184494e-05,-0.1784001493447329,0.22131039067634356,0.9984606815551899,0.4977003919064194,0.2478980572560106
193,0.00010213950421680877,-0.1783102131707981,0.22124866410109925,0.998472538896973,0.4976190119567891,0.24788641170515457
194,7.127531514407964e-05,-0.1781732461619134,0.22118765753425484,0.9985361954223061,0.4974799987929556,0.24789724012582035
195,8.95951992466245e-05,-0.17811022892143744,0.22111873408768992,0.9985594357339526,0.4973812463439464,0.24794832184683574
196,-1.806193441721372e-05,-0.17791881944429305,0.22090094812958683,0.998698680302868,0.4970852832409282,0.2483377807481923
197,-7.439043507566275e-05,-0.1777316372779794,0.22096164944884453,0.9986972449358881,0.49695674769273374,0.24816253190814883
198,-0.00010658867069907248,-0.1778790887618408,0.22106443593070413,0.9987310936518983,0.4971109208153279,0.24814354336126537
199,-7.965153956459083e-05,-0.1780631742687116,0.2211448448748455,0.9987920747219032,0.4972642662421646,0.24811006679313224
200,-3.811445216688755e-05,-0.1779175443947298,0.2209205768655445,0.9988205209643783,0.49722068358421,0.24824535367268635
201,8.906243499846303e-06,-0.17815474645740004,0.220970803231472,0.9988256462607585,0.4974842257434007,0.24840076914971213
202,1.880281360389314e-05,-0.17806753341648446,0.22093825991461596,0.9988149358777054,0.49739605027035366,0.24841055459202357
203,-1.0757460057335928e-06,-0.17797106856296016,0.2207914894686182,0.9988289884240468,0.49732613498461137,0.2485299326463518
204,-7.126998369295662e-05,-0.17808896607386596,0.22085443484964193,0.9989211800065488,0.49747480792977483,0.24855842906625086
205,-0.00010292664939706467,-0.17800136407583012,0.22081580895397293,0.9989402692700553,0.4974307448190099,0.24858239950011604
206,-0.00011384295271704363,-0.1780118077041004,0.2208417082426873,0.9989337833944666,0.49744632345740686,0.24857475793015144
207,-0.00014657261089325566,-0.1778854506999533,0.22085580442613764,0.9989173605997345,0.4972989772726921,0.24853938734787084
208,-0.0001491962857284159,-0.17788845166319447,0.2208643203310413,0.9989208330033275,0.4973013299684973,0.2485302824632596
209,-0.0001536870259671002,-0.17789148669175736,0.2208644201780557,0.9989210005138668,0.4973121256862902,0.24853037085924912
210,-0.00013562711079535155,-0.17789438940134975,0.22087930726425037,0.9989093912991286,0.49731272665134124,0.24848652588545433
211,-0.000301832445012959,-0.17736545342338636,0.22087562089789814,0.9990235428537023,0.49688378426886104,0.24833149669749674
212,-0.0002259371090731274,-0.1772087452773532,0.22062648171384475,0.9990726431635697,0.4966770198023971,0.24848002896891333
213,-0.0001695478074674957,-0.1773698984864722,0.22066497373432714,0.9990485834143707,0.49686470250548354,0.24844870987585504
214,-0.00022895426462139523,-0.17739219933431233,0.22083916495773978,0.9989971017098659,0.49690372047295017,0.24825177343865465
215,-0.00015330202241832736,-0.17732686685943644,0.22080289517816415,0.9989453691761075,0.4968871582942912,0.24823703380767712
216,-0.00020116666269072027,-0.1772626361500699,0.22078428762161958,0.9989195052388574,0.49685380974248505,0.24820325736188711
217,-0.0002156254354524408,-0.17729532005645263,0.2207978526421311,0.9989198934380312,0.4968787094187095,0.24820960623764635
218,-0.00019351682655193954,-0.17735978472578545,0.22083528882282952,0.9989130894532391,0.49694115415162926,0.24820448027226039
219,-0.0002100424140645804,-0.17740089536867087,0.2208550232450583,0.9989448386883076,0.49699060652823535,0.24819804545503701
220,-0.00023244272274113928,-0.17736179644933678,0.22080993770481352,0.9989546766236611,0.4969972003363651,0.2482423804555027
221,-0.0001837563778104777,-0.17735775321661032,0.2207462036308006,0.9990121008808879,0.4969851898037481,0.2482065418590978
222,-0.000145002016351502,-0.1775238099408604,0.22071595455887785,0.999001959199315,0.4971945113588439,0.24828342122033956
223,-0.00015985815322520824,-0.17756580667150945,0.22078565448165488,0.9989980307443241,0.4972411610476617,0.24821005760536455
224,-0.0002446555982781256,-0.17764103798944553,0.22068394814542291,0.9989423991984417,0.49730734364917917,0.2483821750764442
225,-0.00029944489853701335,-0.177540361009925,0.22060314297195613,0.9990310062672834,0.4971848317666905,0.24842318954047096
226,-0.0003624850375840367,-0.17763044314471063,0.22067861648210496,0.9990067504443911,0.4973685403148146,0.2483496907660131
227,-0.0004167867459402122,-0.1776206858316317,0.2206093367387718,0.9990696779585727,0.4973515931843392,0.24849555418879432
228,-0.0004247762383296577,-0.1775969128845431,0.22060893890438465,0.9990706079092099,0.4973359836613566,0.24848687293729782
229,-0.0005271868075680849,-0.17784927053277622,0.22089222563473837,0.9990712248186083,0.497602793033536,0.24839251746742166
230,-0.0005560014273166935,-0.17772980941173283,0.22085812691942777,0.9990747028640792,0.49748702519390003,0.24839468620185395
231,-0.0004983249030038213,-0.17760583536590377,0.22067460562100352,0.9990431766454233,0.49735342184639764,0.24853322227198701
232,-0.00039602055068554173,-0.17777134090809327,0.2207429418288383,0.9991377935122682,0.4974534846021646,0.24848644931981032
233,-0.00035418387859148363,-0.17774256229955404,0.22066983512106148,0.9991844133823524,0.49747425759105884,0.2485228136304405
234,-0.0004117853438369745,-0.1776439538175972,0.22063603901489282,0.9993494100078896,0.49734963828955675,0.24846617512708902
235,-0.0004039604561316553,-0.17761785987403797,0.2206263284685124,0.9993519873530353,0.4973010564282967,0.24847109593170041
236,-0.0003789502519890235,-0.17765008880589722,0.22069989744055746,0.9993319049937712,0.4973367188611915,0.24833567753021116
237,-0.00023602766310404502,-0.17835572701841346,0.22058988527007034,0.9993635328259307,0.49796932595977217,0.2487092094174327
