,a0,a1,I,b1
40,0.000937868827107271,0.22181705644084357,0.9963935649571494,0.4962959490330306
41,0.0013132482820511888,0.22118814365086023,0.9963824468580306,0.4969589858953282
42,0.0012988497271005615,0.2211657542795173,0.9963419549893303,0.4969626667284211
43,0.0014322519575362977,0.2214888943279701,0.9966041215518774,0.49715933778038573
44,0.0014587902866933517,0.22165250036246675,0.9966372970238564,0.4970620413419227
45,0.0013677684872718044,0.22147497932900867,0.9966637988758059,0.49718745191525743
46,0.00183812995000826,0.22166185801130092,0.9963955116181763,0.4967794023854148
47,0.0010665269520579498,0.2222588528921283,0.997273353140515,0.49680061281959836
48,0.0010767353292834869,0.22224641441312318,0.9972692007173043,0.4968002769072589
49,0.001128690116625521,0.2221510491052845,0.9973227686123763,0.49688646611114085
50,0.0011495131311548639,0.222146181260562,0.9973167876313738,0.49691653435901995
51,0.001069544191633701,0.2219504133004036,0.9971981091291388,0.4971039389708919
52,0.0011817101381894751,0.22195108718558612,0.9972037580208563,0.49723537439814525
53,0.0010670381494890648,0.221768459051835,0.9972463600349043,0.49741989577592216
54,0.0013205020900809734,0.2217520932301709,0.9973201927990583,0.4973492992512692
55,0.0012737445117423122,0.22176935904920286,0.9972922842398128,0.49730906273069164
56,0.0011735263536467512,0.22173320035178254,0.9974203029768286,0.4973242688871328
57,0.0007925728929326127,0.22165990228149138,0.9975384704225814,0.49790195997767434
58,0.0007203171527794206,0.2217918359212372,0.9975080898959738,0.49778708602910976
59,0.0009563288073547272,0.22181731782251163,0.9978978018673537,0.49805668833481653
60,0.0008586750032464746,0.22144104125138903,0.9975121666380947,0.49806523722703056
61,0.0009067558888875643,0.2218162659073443,0.9977189185889063,0.49798848243298816
62,0.0008947248859187241,0.2216695063746155,0.9976499024427284,0.49805779936117295
63,0.0009478643390013387,0.22208368877634718,0.997834779379307,0.4979138194310506
64,0.0008478785054752457,0.22175884974251242,0.9979657296158284,0.4981004718538358
65,0.0007226480180442946,0.22158335174628682,0.9980462532753459,0.49839397880205516
66,0.0006627175385154046,0.2216396097988366,0.9980504976480696,0.49837021239629875
67,0.0005247666229762028,0.22175307737658226,0.9981969785953421,0.49828054190883364
68,0.00046662092172041056,0.2217749040758331,0.9981305070256512,0.49833266029759204
69,0.0002768437443982322,0.22212888848885387,0.9980621674093472,0.4977361671799454
70,8.521222922295362e-05,0.22177759336558078,0.9981851224866577,0.4980166965780161
71,-2.6792722989514865e-07,0.22173405123311346,0.9981884221891405,0.49810761745629806
72,4.2956426501117945e-05,0.22170630863746507,0.9981605345766963,0.4981298545128787
73,0.0002736030853097384,0.2216446716085817,0.9978818645287173,0.4980251218733418
74,4.8847956507330835e-05,0.221878464008499,0.9977965946092441,0.49807329112053567
75,2.0312024480973148e-05,0.2219420643788982,0.9977648176956343,0.4979912362353136
76,9.201494797693559e-05,0.2220081679137504,0.9977619877550209,0.49803885980427226
77,7.062553649157519e-05,0.2219547311119217,0.997748127013584,0.49809152794429956
78,0.00012143633641242737,0.22197709941109223,0.997837424344565,0.49811057312789986
79,4.721278314186727e-05,0.22187974135824695,0.997796282556621,0.4980613646420356
80,-5.7509184430519706e-05,0.2215960025452826,0.9977720411135078,0.49828727021193564
81,5.491528672256152e-05,0.22170220761706724,0.9978651548926375,0.4982082332804146
82,8.867597391211324e-05,0.22171738520593173,0.9978729148988024,0.4982200635450047
83,3.471504136005648e-05,0.22163079856912382,0.9977898990908974,0.4982811065883122
84,-9.340677056985183e-05,0.2215824229072453,0.9979574699891857,0.49823160926908
85,-3.624456529732217e-05,0.22163432045955908,0.9979284309042687,0.49810966981442123
86,-3.5054967503261114e-05,0.22163254329877227,0.9979295097041723,0.4981109321066827
87,5.868221399515914e-05,0.22154692542400467,0.9979351753479597,0.4983110134273031
88,0.00012256846868990593,0.221703849730596,0.9979932883851472,0.4981724176353316
89,9.961270851885454e-05,0.2216956381136426,0.9980068017147075,0.4981696184772124
90,-3.034768941415284e-05,0.22156567111880535,0.9978361346269914,0.49837448246546073
91,-3.7312019706813924e-06,0.22154883952307802,0.9978437212224125,0.49842306721286794
92,-4.884635934649615e-05,0.22149778906487008,0.9979072131588294,0.49847048829210105
93,6.321013214865626e-05,0.2215394603994575,0.9980450070634258,0.49826964248204453
94,-5.7270938081057006e-06,0.22164390950710497,0.9980876758735925,0.49810814878027865
95,-3.226632490717475e-05,0.22160705085853882,0.9980903701636462,0.4981655704079023
96,9.435911192033721e-05,0.22151615513390127,0.9979506284802889,0.4982229308327356
97,-4.000683949898809e-05,0.22157434710087884,0.9979133951703737,0.4983321264712473
98,0.00023126967799514498,0.2210878905345255,0.9979408561225234,0.49890166501193145
99,0.00018890208206834305,0.221077904077059,0.9979994634911832,0.4989150797011356
100,8.162146213964611e-05,0.22109103777086722,0.9980335649115241,0.49904425560747623
101,-0.00013121348010381907,0.22145459813625104,0.9980982868740915,0.4987540381114103
102,-0.00015744576655314727,0.2214736451267587,0.998103145445682,0.4987444512192933
103,-0.00026643904148879183,0.22153612029217334,0.9981755348306711,0.4987112162483355
104,-0.0004659865351593105,0.22162533171908771,0.9983614035440366,0.4987692494798843
105,-0.0005506300433558745,0.22172097101953336,0.9983263740860351,0.4987549716286839
106,-0.0005443570688412482,0.22171120528321106,0.9983265319296666,0.49876777598982924
107,-0.0005054508625051742,0.22173357860731036,0.9983020184308011,0.4987443298093401
108,-0.0006115502880401244,0.22174373326060248,0.998428968517039,0.49880599109781526
109,-0.0004804439584666342,0.2216196400931303,0.9984501116050897,0.49877279827146237
110,-0.00030239341392441566,0.22131407365285372,0.998348186530774,0.4990949235692325
111,-0.0001817282783385519,0.22132041143956932,0.9983647653212461,0.49901082095329335
112,-0.00019301127168416937,0.2213297925873321,0.9983669047062869,0.49900023605271504
113,-0.00025552813249301513,0.22132588284744217,0.9983934743207177,0.4990192746053728
114,-0.0003405541986436678,0.22135532398041685,0.9984284420208536,0.4990289979788258
115,-0.00039287758005811295,0.22139205183873314,0.9983422318608768,0.4990058191058702
116,-0.0003819622332670907,0.22138717741690397,0.9983380212553051,0.4990281702007229
117,-0.0004031090282445164,0.22133663881183768,0.9983369658763758,0.49908698875466634
118,-0.00025026502565696457,0.22129107363701153,0.9984600985024851,0.49915392362075783
119,-0.00024385341251562727,0.22129333035334559,0.9984671843426092,0.4991591173317566
120,-0.00033753607866945104,0.22114088524135278,0.9984639831287907,0.4992061998566379
121,-0.00037072756786859037,0.2210883199442069,0.9984465386113289,0.49925562019550757
122,-0.0002529632505631426,0.22112141971366261,0.9985479888647207,0.4992964125254339
123,-0.00021422583148514898,0.2211680474716022,0.9985986178714547,0.4992979080346772
124,-0.00017678208241907062,0.22131069399953973,0.9988363548974576,0.49928124633182386
125,-0.00020937348866461501,0.22113908051369097,0.998768523663167,0.4992272741832697
126,-0.00024613990545752437,0.2209203638530653,0.9988047119642324,0.49940329665492056
127,-0.00023145991638042954,0.2209435982378983,0.9988188633230934,0.4993711351895499
128,-0.00021010054976399747,0.22093023464468703,0.9988523251366463,0.49941034723747696
129,-0.000349698398304373,0.22075056136514046,0.9990382730101246,0.4994239661516395
130,-0.00010919546838533573,0.22099877171532875,0.9986862580376011,0.4989196533454296
131,-3.290323281707208e-06,0.22087709599534072,0.9987054914372294,0.498903723425945
132,2.8916785647789785e-05,0.22081386291953697,0.9986914797122854,0.4989721704555578
133,1.2051994314296752e-05,0.22081299154239273,0.9986881362095326,0.49898169705712003
134,-0.00023604004964892074,0.22098178834914245,0.9986831345621066,0.49876399865969845
135,-0.0002532141589132789,0.22097692690097892,0.998661010319462,0.49876555128347083
136,-0.0002911644695256304,0.22096666242702262,0.9986628991774578,0.49872879698735967
137,-0.00035131462156572714,0.22086566416110623,0.998669929504558,0.49883315034899006
138,-0.0005360871397510326,0.22085513067682477,0.9986773018346401,0.49886677579004707
139,-0.0005651967998701595,0.22086056824096156,0.998659895746469,0.498860657212892
140,-0.00047648639379793456,0.22086042324650618,0.9986511646508918,0.4989139461716881
141,-0.0004375207156218678,0.22090381689239438,0.9986924455318216,0.4988711493546632
142,-0.0004967481584216828,0.22088436996190433,0.9985698122735625,0.4988008216419871
143,-0.00048623197189672656,0.22092751969884114,0.9986166915936949,0.49880334773107726
144,-0.0004668713789675024,0.22098202636047687,0.998579580545982,0.49878481187654644
145,-0.0004509257200183694,0.22101604521886573,0.9985762197558764,0.49872701533596014
146,-0.0003502900804376376,0.22089507171200717,0.9985050852383527,0.4988232434999758
147,-0.0003484065663552276,0.22089406232096348,0.9985054458217316,0.4988227059664005
148,-0.00032367343806544987,0.2208703391789814,0.9984645191362537,0.498845614941188
149,-0.00033666457424031727,0.2208725001523661,0.9984665547180958,0.4988676380879954
150,-0.00042941741205680727,0.22107225502948044,0.9985409038401277,0.4986880634274137
151,-0.0004915928206666158,0.22111501193122726,0.9985593591744178,0.4987118959011532
152,-0.0005370576067460052,0.2211840917968657,0.9985772840353504,0.49865814566507877
153,-0.0004746368540690776,0.2211416824471272,0.9985307636527592,0.49866843580944326
154,-0.0005401411797200627,0.2211974062186496,0.9985110732778208,0.498665349866688
155,-0.0005029955933079089,0.2211551947045527,0.9984804735401948,0.49871474590716963
156,-0.000546572923181354,0.22114910614196512,0.9985200009546866,0.4987618784999427
157,-0.0004098101266034682,0.22099422552049958,0.9984448842231397,0.49879874830908155
158,-0.0004991388390114288,0.22112712880543411,0.9984063315610427,0.49872070079910635
159,-0.00043076631587936245,0.22100585436985049,0.9986691165950357,0.49891062104443323
160,-0.0005149887788702238,0.2209151498782839,0.9987998631174593,0.498708539038335
161,-0.0005261770460669647,0.22086272027760323,0.9988016202581628,0.4987781029827524
162,-0.00040063733273609645,0.2207361541314678,0.9987867903972226,0.4988941532119774
163,-0.00037839473503585385,0.22073087835887922,0.9988024630412419,0.49889774545574295
164,-0.00045656324902999275,0.22074058586820205,0.998828019529881,0.4988366189478447
165,-0.0004555672950933564,0.22074167984238968,0.998829713781049,0.49883528913899083
166,-0.0004823720655212972,0.22074598342557067,0.9988447263263847,0.49879419115592916
167,-0.0004969912243381356,0.22071587251351468,0.9988382282799971,0.49883284426985286
168,-0.0006362123589563037,0.2207880545475132,0.9987137220417353,0.49868411632814924
169,-0.0005693192441546975,0.22082684453854728,0.9986550369328421,0.4986937620871537
170,-0.0005376691695845196,0.2208551149686403,0.9986234545597134,0.4986388694521194
171,-0.00047995170069366666,0.22079450927019637,0.9986854878133047,0.4986475115263886
172,-0.00041229279860310474,0.22067773401459023,0.9987948114903613,0.49887388606118177
173,-0.00040435955649994,0.22069821749419619,0.9987945061598024,0.4988696017648951
174,-0.0003626327747496905,0.2208277725025299,0.9988464866412144,0.49874427140057037
175,-0.00035847935032713626,0.2208304371992705,0.9988580801893475,0.49874858714844167
176,-0.00034492969877304583,0.22085616567837477,0.9988439359146629,0.4987524385586743
177,-0.00040754867985215107,0.2206873825489076,0.998863564319505,0.49897817543994194
178,-0.0003341211911230226,0.22063179581548678,0.9989028714052856,0.49901934555926103
179,-0.00025243606981769447,0.22060394663192978,0.9988436678866058,0.49908343568153607
180,-0.00022289875315859841,0.22062239571706957,0.9988432223447091,0.499042356453835
181,-0.00020699003606650777,0.22060839146106653,0.9988435920102853,0.49905623766959656
182,-0.00024116249712195824,0.22061250629252388,0.9988586631232499,0.49905283240167314
183,-0.0001752541908398917,0.22060767609772317,0.9987983827185225,0.49902583402363115
184,-0.0001596208307985562,0.22059839972439396,0.998785568373518,0.49902121861599635
185,-6.638431294311219e-06,0.2204111111417746,0.9986921158632329,0.4990797579378731
186,0.00010789313525103359,0.22026427273076674,0.9986054994656205,0.4991477627573571
187,0.00023558636673800225,0.2201143744320184,0.9985769879671562,0.4991883416896118
188,0.0002440146688175947,0.2201028054230657,0.9985749910505839,0.49919766277272803
189,0.00020135434864045385,0.2201266112770094,0.9986087829678351,0.49918771662798084
190,0.0002358456822815502,0.22010752953026722,0.9986120496816961,0.49917799768609444
191,0.0001754337061184792,0.22017474558508057,0.9986601348847545,0.49910962989183133
192,0.0001970966268160966,0.22017087220101855,0.9986797765190469,0.4990937438160345
193,0.00026222537011273066,0.22010397196303524,0.9985887869021056,0.4992017986385972
194,0.0002146031931767559,0.22006427673575396,0.9985774672777437,0.4993178401317714
195,0.00025014722053858657,0.21999489211031154,0.9985898162437299,0.4993974890975244
196,0.00021204780812675273,0.21998840600835415,0.9986727827694794,0.4994018367346864
197,0.00022616865034909744,0.2199896275480836,0.9986910702163919,0.49936803935920726
198,0.00011541089162182242,0.2202745447561254,0.9988104657077009,0.49897661974460206
199,5.389078726123972e-05,0.22019789861978425,0.9988229496824292,0.49914490081044977
200,3.271115231102934e-05,0.22022947616451533,0.9988459358410796,0.49911867715821195
201,4.9117693675033265e-05,0.22021631987521087,0.9988871488400421,0.4991114767236733
202,8.20048555713313e-05,0.2201528541857848,0.998904547769977,0.4992665320874331
203,0.00011169543812606447,0.22028599811708122,0.9989061459877786,0.4991489414636556
204,0.000133770049289854,0.22030398192641842,0.9988830899658223,0.4991313508298354
205,0.00011325618997735171,0.22030177354101144,0.998888680677961,0.4991534794686749
206,4.681217674048333e-05,0.2203731292179214,0.9989751152348488,0.499108889394793
207,1.1211188514700376e-05,0.22039615532488793,0.9989952824179671,0.4991376775577888
208,1.4361189317921468e-06,0.22041774129878725,0.9989900170297343,0.49912138268168477
209,-3.58385339999044e-05,0.22046153339753685,0.9989696994569014,0.49905445372640217
210,-4.475970221719361e-05,0.22045509683972153,0.9989855629702229,0.4990590512088142
211,-4.796492245476448e-05,0.22045401466461048,0.9989856774835096,0.4990655631050675
212,-2.2653772692971583e-05,0.22040215289970802,0.9989720565057477,0.49911546646443145
213,-0.00018235260053377147,0.2204460347594419,0.9990996020055694,0.4991955138589205
214,-0.00011334265289650775,0.22036318551820908,0.9991363767911173,0.49922546971620135
215,-6.570474067456425e-05,0.22030859196553285,0.9991159138625968,0.499301492014111
216,-0.00012306161374696869,0.2202762196108718,0.9990696745825378,0.49935893453053537
217,-4.496600690121552e-05,0.22023813514285087,0.9990154293576781,0.4994488333054211
218,-9.497511517836948e-05,0.2201909150338494,0.9989873620943676,0.49953123612292677
219,-0.00010430700011107792,0.22019873010049665,0.9989877968064944,0.49951809698486443
220,-8.795978351875923e-05,0.22021081404554088,0.9989836478337872,0.49950384111349405
221,-9.904197978888784e-05,0.22021080643522262,0.9990051722454133,0.49950894111244887
222,-0.00012150857454140564,0.2202242621994866,0.9990122821631452,0.49953905128232834
223,-7.229263142937505e-05,0.22007804325272254,0.999069787696376,0.4996764641462767
224,-5.343429323769342e-05,0.220067651543396,0.9990623282290932,0.4997084381145954
225,-7.05926168158542e-05,0.22004034927694913,0.9990621524230558,0.49974337016779347
226,-0.00015629597376797406,0.22008156392116499,0.9990028287959982,0.4996871191378865
227,-0.0002137492818384869,0.22007077675287426,0.9990913503569363,0.49967562209137784
228,-0.0002748632338803069,0.22003854593807484,0.9990707944596093,0.49980103388180463
229,-0.00032706145207478035,0.22013259897827916,0.9991232880629622,0.49969765920414194
230,-0.0003432196721984463,0.22013105326268817,0.9991258347701784,0.49971870051259204
231,-0.0004385927498653879,0.2202834803969719,0.9991371700889542,0.49958069920416676
232,-0.00047317965369776476,0.22029692966405845,0.9991407064159024,0.4995748241413021
233,-0.00042040566696802703,0.2202809358870798,0.9991010832809687,0.49957881086997136
234,-0.0003220366002667815,0.2202440068684792,0.9991963974715099,0.4995504029182527
235,-0.0002822838576976893,0.2202041335956259,0.9992392296890793,0.4996383913622664
236,-0.00034318799462023226,0.2201147239680786,0.9994199008482185,0.4997019918517681
237,-0.0003298995771408434,0.2201233104763955,0.999423862312533,0.4996564266425745
238,-0.00029329104983986666,0.21999830240225535,0.999403512302956,0.4997896929813575
239,-0.00018428893382715027,0.22001120808361152,0.999417240137615,0.4996907132945696
240,-0.00023680351336691246,0.22006321239776624,0.9994347687550353,0.4996341035215597
241,-0.00019125201016798228,0.2200632463349482,0.9994955913775165,0.4996253421523859
242,-0.00023327182817847188,0.22007405559062554,0.9994778896198975,0.4995537527359508
243,-0.0001858177486463135,0.22016940696261,0.9994871421457587,0.49947922704742964
244,-0.00014130352605298002,0.22020125057486306,0.9995281010916939,0.4994668055706447
245,-0.00016458610497441603,0.22018598346195192,0.9995247681887088,0.49945959760661135
246,-0.00013247192544698318,0.22023113109187467,0.999572381390381,0.4994280632023562
247,-0.0001281468140062382,0.22023396408475024,0.9995665870107503,0.49943005164302584
248,-0.0001099919109933932,0.220263443784581,0.9995862917751278,0.49937860643870785
249,-0.00015708554767273394,0.22033761798870452,0.9995341092594777,0.49923971531368294
250,-0.00013924243972857512,0.22037179614062588,0.9995301175059347,0.4992242310595344
251,-0.00020580558582968683,0.2202779835097737,0.9995814156025721,0.4993356506260788
252,-0.00023588571460837038,0.2202850912658583,0.9996143672821909,0.4993527518815608
253,-0.00026510762398467463,0.22031710852422756,0.9996245016342418,0.49935393007510626
254,-0.00024496286421848577,0.2202847839324141,0.9996109990438583,0.4993762872987753
255,-0.0002320644455451743,0.2202754512920618,0.9995961260037035,0.4993735444537309
256,-0.000339980673860263,0.22042490022395117,0.9995679967939084,0.4993508340979952
257,-0.00037310535141421195,0.2204814867981143,0.9995941153845603,0.49929176802748576
258,-0.00037837630360365414,0.22048168703022722,0.9995934208946572,0.4992964450599456
259,-0.00034245215084250806,0.22043776924943304,0.9995808496268638,0.4993433898895656
260,-0.00028327859468118974,0.22044392909012403,0.9995189735616943,0.4993023739743194
261,-0.0002900378099426434,0.22044911358492122,0.9995190861227001,0.4993041127803591
262,-0.0003205457881294592,0.22049113133041245,0.9995464876166413,0.4992678529774438
263,-0.00024139967693263695,0.22045845476090944,0.9995768911828724,0.49922389141850787
264,-0.00022145473027331824,0.2204381010066002,0.9995230906889131,0.4992420815432622
265,-0.00020824017146339047,0.22043608855013033,0.9995121797884737,0.49920533230386366
266,-0.00024008524688414119,0.2205636025337995,0.9995032198346747,0.4991009193114938
267,-0.00020711448901771358,0.22051554940637466,0.9995149858544323,0.4991525245314599
268,-0.00023958056894353015,0.22051397038510334,0.9995129338920862,0.499144784731478
269,-0.00025934895585816547,0.22050599976278687,0.9995206603283407,0.49915281515579835
270,-0.00025709641040161965,0.22050605955264743,0.9995203546383148,0.4991518885049558
271,-0.00023377373341657666,0.22049818181071634,0.9994674912561585,0.499148444090633
272,-0.0002834485209500218,0.22053693867388494,0.9994103928735604,0.49921680922955736
273,-0.00020892555424789462,0.22029163530893087,0.9995543637892426,0.4995754826621269
274,-0.0002471123739491932,0.2202157044561098,0.999540837228826,0.4995789333274475
275,-0.0002035156317049165,0.22033069433523714,0.9994969540920506,0.49947456593926826
276,-0.00019152460381005636,0.2203364152316723,0.9995209390437683,0.49946203800581923
277,-0.0001707703781774455,0.2203219129692465,0.9995129257396362,0.4995163460063054
278,-0.00013749027373068107,0.22040799790292734,0.9994567770617236,0.49940621018356884
279,-0.00010526492652883582,0.22038418345534458,0.99943676948917,0.4993795531097621
280,-6.632209854230456e-05,0.22030043887297132,0.9994138898232815,0.49943510690165804
281,-0.00010080659634205139,0.2203427284118316,0.999376489923425,0.49941125492948657
282,-0.00011946026992826927,0.22035821397132707,0.9993829340240915,0.49937728943563875
283,-8.667891429249767e-05,0.22040128365874215,0.9993877645841964,0.4993218604369106
284,-3.7440167761057406e-05,0.22037979520696335,0.9994265194065723,0.49936033808575014
285,-0.00010918901478186246,0.22034516922954206,0.9994535589053539,0.499344329138208
286,-9.603518131130798e-05,0.2203578145917548,0.9994447995044202,0.4993254587391542
287,-0.00010252811575591126,0.22036115069031648,0.9994534941134663,0.4993274080997834
288,-7.230804818373241e-05,0.22032805761467483,0.9994152029985486,0.49931396149603785
289,-5.067028077844433e-05,0.22028148283390903,0.9993997645613377,0.4993299758998102
290,3.104267149959328e-05,0.22011522903263284,0.9992733587488922,0.49941144421508693
291,6.858504842615056e-05,0.2200601386104458,0.9992106461267349,0.49939502169275407
292,4.25763439866069e-05,0.22013010812453337,0.9992295879929746,0.4993729605499919
293,7.410305409824184e-05,0.2200445671200425,0.9991793934471042,0.49942435173056965
294,1.5536515917692284e-05,0.22015154577160162,0.9991063253758878,0.4994091708671913
295,1.3122250523562337e-05,0.22015746594425753,0.9991024750271292,0.4993999724513583
296,-1.789574144867936e-06,0.22013441760606642,0.9991009641340329,0.49940193496553187
297,1.559081180055474e-05,0.22017168261295408,0.9990891905489523,0.499366076227617
298,6.544229660678845e-05,0.2201841527145058,0.9991672503249666,0.49933556879333413
299,5.302668508237461e-05,0.2201887467451976,0.9991796908527593,0.4993129186524472
300,9.837961193455362e-06,0.22010429553098362,0.9991947459273263,0.49944469164594396
301,3.864386250151009e-05,0.22006803643128828,0.9991657585995211,0.49947053679317516
302,1.769950218866548e-05,0.22008438327838173,0.9991095609284422,0.499468650034985
303,1.5636276496611276e-05,0.22008663968168382,0.9991074594269516,0.4994606139659373
304,2.6376524937354713e-05,0.22012638263707807,0.9991000203865567,0.4994295987152562
305,0.00011401782585928279,0.22025200412843488,0.999180813905334,0.499269010957854
306,0.00012799576027143353,0.2202466496231064,0.9991873155482028,0.4992893579099029
307,0.00011035640775571264,0.2202206647279576,0.9992034611134885,0.4993100001547918
308,6.0651760250345885e-05,0.22019319314513536,0.9992141886916753,0.4993809612406728
309,4.536106137155762e-05,0.2202112579328158,0.999208922964705,0.49936488644914484
310,5.845931243235956e-05,0.22020658391949982,0.9992239326382496,0.4993755157773359
311,3.0182966730215543e-05,0.22018790820405826,0.999269794720725,0.4993692128221863
312,7.457477889624289e-07,0.22015072917053088,0.9992773755331317,0.4994548006555911
313,1.3507978143218337e-06,0.22014944707757322,0.9992773145172941,0.4994559662317756
314,5.754127915720865e-05,0.22012628757861608,0.9992239487048287,0.4994605390789886
315,3.3163517431578887e-06,0.2201543066675456,0.9991544271431203,0.4994749289310238
316,9.817534746832402e-06,0.22014701861238636,0.9991515894615276,0.4994900276619894
317,-1.8745057713924498e-05,0.22010394844036416,0.9991237107022218,0.4995433992116264
318,3.262064929835552e-05,0.22008643548984214,0.9990879061207801,0.4996093702891181
319,6.272659268636911e-05,0.22012674805040314,0.9990567685627246,0.4995425055898847
320,7.046255624302552e-05,0.22011855598781568,0.9990541948500897,0.49954294194630816
321,4.3220807805007344e-05,0.22015760733163778,0.9990673813887082,0.4995159515047066
322,1.989212899344712e-05,0.220174139107622,0.9990832931379166,0.4995146692225469
323,1.3701466209804282e-05,0.22018009359972152,0.9990839655827413,0.4995132156790128
324,4.72884179044372e-06,0.22018935857880562,0.9990925814063485,0.4995065369411323
325,9.107268529918468e-06,0.22018720686451143,0.9990928780327579,0.49950431410483387
326,3.998247423100546e-05,0.2201440839115553,0.9990886638707919,0.4995486295480727
327,3.231169204286571e-05,0.22014428465190747,0.9990921199615012,0.49955052496470875
328,3.015657743207243e-05,0.22014506193142444,0.9990929056488874,0.49955083307222903
329,5.7920382892012354e-05,0.22012416180788777,0.9991116494589238,0.4995641294654938
330,6.824240829168474e-05,0.2201199309510039,0.9991093921347713,0.49957465156036795
331,7.407369752376768e-05,0.22012453393580025,0.9991102137239292,0.4995687331321554
332,6.656413337117221e-05,0.2201259315806773,0.9991172171156829,0.4995669395945364
333,4.842871260081312e-05,0.22012681319139785,0.999085590656895,0.4995781427179804
334,5.828646071257645e-05,0.22011758264544784,0.9990880924992689,0.49960501536600627
335,7.485670954634696e-05,0.22015548794862183,0.9991009758411422,0.49957199021626
336,4.663800839466987e-05,0.2201371193583591,0.9991185388328238,0.49956710093101514
337,-1.0705650240171223e-05,0.22006957254379958,0.999127354806346,0.4996706068671721
338,-3.163079476314377e-05,0.22008453940722564,0.9991579542711111,0.49966203763423345
339,-3.996328985594918e-05,0.22008781095131474,0.9991716047069091,0.4996735631070729
340,-7.288461950977188e-06,0.22000731708062757,0.9991633844315871,0.49969909711381794
341,-1.988038811368518e-05,0.22003844873309666,0.9991588411544514,0.49967180286039153
342,-3.319416089679137e-05,0.2200468964268201,0.9991590972900873,0.499660462260905
343,-6.380587866019818e-05,0.2200380074390608,0.9991868042493587,0.49967516834628845
344,-6.453733408732783e-05,0.2200382408163021,0.99918600984417,0.499675461186913
345,-9.800103843625866e-05,0.22007325968245614,0.9991603760290768,0.49960088722083157
346,-0.00011587707303366968,0.2200469242547915,0.9991610893880444,0.49961521854407004
347,-0.00012204560516113888,0.22003985738157528,0.9991686515976879,0.4996231865235553
348,-0.00019334808773553567,0.22004951204789386,0.9991240138877266,0.49969042730382685
349,-0.00023298188166042088,0.22010855591366968,0.9991695394354185,0.4996125489291645
350,-0.00021514573810385497,0.22011802916167325,0.9991568713029035,0.499579114139473
351,-0.00021017868221875395,0.22010898694079772,0.9991614219499854,0.4995855742916231
