,a0,a1,I,b1,b2,b3
122,-0.0004439516884065395,0.22534409868024513,0.9988350471525891,0.49481880601418504,0.24634004036679663,0.24788569382994247
123,-0.0004411388022372471,0.22537508275106777,0.9988399770354633,0.4947835271791474,0.24632325498461843,0.2478919568760297
124,-0.0004422987689035582,0.22534367688983842,0.9988349859891973,0.49481163627363034,0.24634780547024854,0.24790209733386934
125,-0.0005783787940167155,0.22492710436973856,0.9990229414965947,0.49506657541759214,0.24650590601340358,0.24813034348002025
126,-0.00032867169157717877,0.22475688793335696,0.9986399646890347,0.49497690474472983,0.24680217979709546,0.24839145342886015
127,-0.00026538538783806904,0.22491654317390725,0.9986479639849335,0.4947104369043445,0.2466119109815445,0.24837607353289248
128,-0.0002605074529872442,0.22492715658401397,0.9986459882044451,0.4947001654668149,0.2465973386665902,0.24836695066611983
129,-0.0002592321672745218,0.22492421266028245,0.998646298487737,0.4947026680251236,0.24659964896599193,0.24836647741746212
130,-0.0005527631201705434,0.22619616729200923,0.998654282683207,0.4933528258120818,0.24580836569947656,0.24779276287909122
131,-0.0005702011082583307,0.22620007105668435,0.998632929194142,0.493346245010465,0.2458001512918476,0.24780352330098782
132,-0.0006030293461752101,0.22626549965409248,0.9986354803335579,0.4932421574745535,0.24574813129166342,0.2477667886108414
133,-0.0006616856080839603,0.2262273293386528,0.9986421265647579,0.4932847890882369,0.24570273043395688,0.24777099415572118
134,-0.0008239463827412006,0.22614867459926655,0.9986665652309907,0.49338301969284043,0.245770692692531,0.24761158675184602
135,-0.0008595289272287937,0.22602295014710871,0.9986408458785972,0.4935109819097171,0.24586470744488992,0.24766760507018973
136,-0.0007682389211382521,0.22601893911475548,0.9986322288513636,0.4935676543629236,0.24586909906979557,0.24766058482290565
137,-0.0007248970401076141,0.2260107754630375,0.9986763769271617,0.49357610989463524,0.2459080543354442,0.2476623421476765
138,-0.0007781243227285262,0.2260142068192763,0.9985594326976179,0.49348264553986426,0.24589798997183,0.24761093444649204
139,-0.0007704107880733362,0.22605280446590198,0.9986022431163482,0.49348394590703804,0.2458995681722231,0.2475942576150864
140,-0.0007499158082338152,0.22605699832244205,0.9985552137352409,0.4935239035347958,0.24594085666749343,0.24762920885810788
141,-0.0007446946774946993,0.22608334201417152,0.9985528939571043,0.4934856590165543,0.2459326852275391,0.24762976074254972
142,-0.0007002453653724821,0.22627771584787268,0.9985004127613913,0.49327308585407176,0.24572574095142558,0.24761290958576546
143,-0.0007246036718750466,0.22617806671307938,0.9984933291693808,0.49339764064205416,0.2458041690460516,0.24768714719594798
144,-0.0006691326926834732,0.22606894448236814,0.9984149579768173,0.49350663725840554,0.24584889219896483,0.24772543515194362
145,-0.0006779002791659939,0.22607420386489535,0.9984158408822605,0.4935154608372056,0.24584546501845334,0.24772907598247146
146,-0.000767048501941679,0.22622557140863755,0.9984834023780602,0.49337954982987675,0.2458680247861366,0.24766641526411814
147,-0.0008475012978042837,0.22624345417558156,0.9984956887993794,0.49342979731259046,0.24587330088285492,0.24778803061096932
148,-0.0008502725703354826,0.22625520311629863,0.9984964041269349,0.49341851757811034,0.24586699389419084,0.2477837588850466
149,-0.0007653635778707738,0.22615608878255283,0.9984485283318566,0.49348380011017984,0.24591271253645972,0.24774698602889728
150,-0.0008208699599591715,0.22631796560737114,0.9984325519177034,0.4933544886705142,0.2458206374000002,0.24769990978475784
151,-0.0007715232648192635,0.22625141776038177,0.9983974762248712,0.493431134971569,0.24583495118925397,0.24770560951410256
152,-0.0008097684910236864,0.2262989763769177,0.9984252506305796,0.49341315855107365,0.2457940378720516,0.2477096380302077
153,-0.0006510909953208936,0.2260106677605513,0.9983418953230596,0.4935786734439607,0.24587734645855447,0.24786045094519404
154,-0.0007532395545542538,0.22596575529949608,0.9982968142105944,0.493683146669218,0.24600685382212414,0.2479765222328406
155,-0.0006460270418319998,0.2255460524550055,0.9986103184767319,0.4941952577049816,0.2462344737955861,0.24799750534873566
156,-0.0007391686794071565,0.2259273636498375,0.9987113256054818,0.4935613074679461,0.24589053854036727,0.24790295830207548
157,-0.0007358398286347622,0.22591767413745356,0.9987109829551121,0.4935667192527496,0.2459075738043756,0.24790960496665188
158,-0.0006565504640776971,0.22608062438878607,0.9986800855320134,0.4933890774702181,0.24567424519288833,0.24810007942327533
159,-0.000661898930066141,0.22602365254362838,0.9986756625208135,0.4934477722257589,0.24571624808674783,0.24813233145569533
160,-0.0007389740288876565,0.2261940513679836,0.9986953752987389,0.49322954782053463,0.24559848536247486,0.2480675241332975
161,-0.0007330328909255275,0.22618832885676762,0.9987048846999694,0.4932340952027645,0.2456073483309764,0.24806882296930519
162,-0.0007587485284284427,0.22620051810766922,0.9987208035552948,0.49318509465169763,0.24560404427972307,0.24804383325471616
163,-0.0007756407653559479,0.22616273188776306,0.9987132570324571,0.49323363612229437,0.24560459980731145,0.24806361886313683
164,-0.000899562711843374,0.22624260043886532,0.9985968418062047,0.4930790048974735,0.24562132815600027,0.2478333363202088
165,-0.0008503967828132549,0.2264348830347496,0.9985474816870401,0.4929228533501903,0.24550809733128345,0.24772943112389603
166,-0.0008131123390228538,0.22641473906993972,0.9985102849304555,0.492912093303677,0.2455447489025668,0.24775520718951213
167,-0.0007704863094846997,0.22647423518678994,0.9985593653889311,0.49280699190714505,0.24545988622664353,0.24775883223166184
168,-0.0007111974019668181,0.22660504454971767,0.9986557242003847,0.4927697100477199,0.24529499756427306,0.24763226066411864
169,-0.0006870489467447673,0.22653669519500486,0.9986578781066697,0.49287482175679526,0.24538023667919276,0.24763453072391092
170,-0.0006303717482822331,0.2262863846665514,0.9987237495122565,0.49313599455191875,0.24567045107233565,0.24784184106276747
171,-0.0006323710299820598,0.22626611547466144,0.9987141827773265,0.49315040916251623,0.24568439016131743,0.24784208555060738
172,-0.0006299652957620406,0.2262843404574554,0.99871053928391,0.49313872704813705,0.24567550813245437,0.24783533531209856
173,-0.0006858254195704195,0.22621177573287748,0.9987342681364008,0.49327011741710425,0.24561198130777775,0.2477914240552758
174,-0.0006447749701610357,0.22636881987871169,0.9987564927688352,0.4930979930971878,0.24545479651283528,0.24781528876048176
175,-0.0005946005360266289,0.2266401507950711,0.9987110898629505,0.4928452422578327,0.24524574138284239,0.24766534494673118
176,-0.000553158103165264,0.22659162131749774,0.9987119565690531,0.49286650158586237,0.2452980573309905,0.2476769746978828
177,-0.0005363606359596986,0.22658006492161245,0.998711664328516,0.49287818902369185,0.24529420054073256,0.24768919336716186
178,-0.0005772173163831861,0.22652905418615876,0.9987282766208904,0.49293192290153154,0.24533217174055777,0.24773829176691006
179,-0.0004951136584717275,0.22641300233968412,0.9986604297915661,0.4930144426053515,0.24541188421908638,0.24778885359627104
180,-0.0004826260215237119,0.22641473817657867,0.9986499284758085,0.4930014464423405,0.2454048971826438,0.2477883575058093
181,-0.00033076815731541455,0.2264381230697205,0.9985598214665554,0.4928513555760833,0.24525872124737355,0.24772122091124263
182,-0.00019758366473288913,0.22633381240898426,0.9984764472851695,0.49287550155807314,0.24523065288557983,0.24766654097634144
183,-2.5094087301002555e-05,0.2259713830507391,0.9984580011107727,0.4931256729394413,0.2453842478903812,0.2476813185567414
184,1.3685816614608801e-06,0.2259053725427817,0.9984547713474812,0.4931876580558011,0.24541185240532717,0.24769081590999392
185,-3.525620472196105e-05,0.22598408536799347,0.9984755862909561,0.49311651994775035,0.2453636393105388,0.24768583909615077
186,2.0784714175333715e-05,0.22583481933772015,0.9984836221496289,0.49323026450470153,0.2454554540039959,0.24773139309966932
187,-4.03449967872463e-05,0.22589523202526585,0.9985284130266779,0.49316719511451085,0.24545740170086128,0.24772129404755774
188,-1.0348496368971736e-05,0.22586059495036484,0.9985549537698261,0.4931792576898779,0.2454832642347138,0.24770775757966834
189,7.036580481788697e-05,0.22568500552466578,0.9984517738012826,0.49340696459136685,0.24555331564616054,0.2477900496180239
190,1.9446381486462526e-05,0.2256801584090241,0.9984371575976105,0.4934858841853446,0.245523430710118,0.2478343169820728
191,6.247982919343535e-05,0.22557382381672478,0.9984504382716008,0.4936064904909442,0.24553777686624104,0.24790526725254766
192,1.4956857854264828e-05,0.22549021966757155,0.998546566897035,0.49368915173380334,0.24558802607368593,0.24799393169893758
193,4.748315215546027e-05,0.22538133046466827,0.9985845093880202,0.4937362279529301,0.24566993347199553,0.24804264192296405
194,-6.57575726197113e-05,0.22536329300652327,0.9987206889322522,0.4936441661508096,0.24591220340159226,0.24802842533608413
195,-0.00013568666340108438,0.22533430652240458,0.9987179924258541,0.49375674213533916,0.24586386735691218,0.24818359166936785
196,-0.00013544885780808087,0.22533315828421052,0.998717749388276,0.49375786527294163,0.24586446475862747,0.2481842926441309
197,-0.00012587792477756061,0.22535938868708755,0.9987415538733662,0.49371989654527304,0.2458409549583263,0.24815637756425443
198,-7.380777070189879e-05,0.22511676849576148,0.9987703927365206,0.4940918902368298,0.24596157950363814,0.24823370420154267
199,-2.7923579317716902e-05,0.22502972914471417,0.9987803515850587,0.4942055937814089,0.24615203403258734,0.2482067878491046
200,1.5217841165007853e-06,0.22493157908442837,0.9987461298159386,0.4943034363730166,0.24623791316898583,0.24832363531584428
201,-3.154479001787113e-05,0.2246630410488105,0.998765119956961,0.4946210541832953,0.24643619598865132,0.24841709204596857
202,-0.00010309489945021328,0.22453690839570242,0.9988690912662264,0.4947826494931289,0.2465911992116043,0.24846102637343115
203,-0.00014301793020772585,0.2245191417124409,0.9988900511559761,0.4948550421822578,0.24662009153719874,0.24849844910691302
204,-0.00014789091681730054,0.22453039472339117,0.9988874505576856,0.49484591717401116,0.24661872592412737,0.24849591249752906
205,-0.00018630968816025798,0.22459591850136268,0.998866073045952,0.4947558381641164,0.24659272539263724,0.2485320534740971
206,-0.00017743495183311772,0.22455930535866495,0.9988540827936117,0.4947950647551708,0.24662426638343918,0.24854315340331887
207,-0.0001748184063230936,0.2245545191176609,0.9988540421202217,0.4947956100194245,0.24662833937591067,0.24854659146669364
208,-0.00016081875679678766,0.22457718840936527,0.9988447833663382,0.49477068712364747,0.24658845159579829,0.24854065795375452
209,-0.00033387183462949455,0.2244139998622844,0.998964487951578,0.4950507282621911,0.24672363756894683,0.24886386683435252
210,-0.00024112190684609492,0.22400509392939755,0.9990161560977053,0.4954080128901618,0.24695954755416188,0.24902088765590769
211,-0.00018858549331872266,0.22397433154104382,0.9989970680074008,0.4954630789133109,0.246943345976882,0.24899300798190824
212,-0.0002449382470597498,0.224115597401987,0.9989512889763317,0.49533703002944923,0.24681472893427248,0.24898223954486468
213,-0.00015944459039092009,0.22389774076563607,0.9988962324044487,0.4956124356552407,0.24694525936951,0.24911160408501112
214,-0.00020992840629595861,0.22383363251149757,0.9988681298670765,0.49571188788380405,0.24695774751885247,0.24916023279277977
215,-0.0002200716207946694,0.22384566803320732,0.9988688128197132,0.495694212844453,0.24695550362433902,0.24914847240499124
216,-0.00020428053196250436,0.22387553789700387,0.9988647569291043,0.4956621990433225,0.24694250569378265,0.24912570544724444
217,-0.0002150973762237502,0.22388609864543008,0.9988857729619541,0.4956567516911626,0.24693518124302025,0.24911470224181365
218,-0.0002425501241191539,0.22383732434651407,0.9988961965455794,0.4957620628669867,0.2469841186817356,0.24913555429855647
219,-0.000195571536590293,0.22382513701008394,0.9989501696570516,0.4957660771578421,0.24689401715593498,0.24911513140660219
220,-0.00016404453728000447,0.22377992794698856,0.9989432952115339,0.49584621555868186,0.24692123136333557,0.2490684573120827
221,-0.00016709722549479946,0.2237986283347395,0.9989427529923646,0.4958281399266311,0.24690434116365237,0.24906137409335688
222,-0.0002511665695123884,0.22391902046639253,0.9988857200514473,0.49569482919299734,0.2468524159416365,0.2489152483236382
223,-0.0003117056925738735,0.22372942635926932,0.998986091047253,0.4958637028522755,0.24698191217532084,0.24901243018713104
224,-0.0003721430235193405,0.22377911414103044,0.9989655572394205,0.49590283284913883,0.2469217822556155,0.24898282655259618
225,-0.0004274996435294736,0.22375281786604606,0.9990266297674341,0.4959216938962687,0.24701833086209904,0.24896959931265317
226,-0.00044401958284087455,0.2237330228058073,0.9990283722884525,0.49595972712597586,0.24703019846935984,0.2490006181676447
227,-0.0005398973144190982,0.22408877751959486,0.9990345061854564,0.4956113301084294,0.24687075671566255,0.248837720505796
228,-0.000575070686128356,0.22408512670250508,0.9990360836650453,0.49562011754884144,0.24687954313934352,0.24888106335752866
229,-0.0005099806934366557,0.22387957424574095,0.9989952575219294,0.49581730841947963,0.2470205107479298,0.2489580443830119
230,-0.00040704419629132907,0.22380460018159404,0.999094317685995,0.4958285186811988,0.2470493174599752,0.248962103007217
231,-0.0003652318590864355,0.22376797347274546,0.9991390023376793,0.49591520628845553,0.24704621530055537,0.24896303061130917
232,-0.0004256838775550556,0.2237801031359779,0.999307794713784,0.49587636032762766,0.24697489140491075,0.24898380326657774
233,-0.00041052307440151006,0.2237584593606273,0.9993119037872641,0.49585568324859114,0.2469973764043707,0.24900837223971997
234,-0.0003900767866214259,0.2238207283342899,0.9992965523514247,0.49579550225718133,0.246894374092866,0.24899241280506682
235,-0.0002690663094847541,0.22400165170893896,0.9993255838746685,0.49553802469257247,0.24678503516305492,0.24858758262832614
236,-0.00031020285539754976,0.22429114886046608,0.9993325649502336,0.49523866951405127,0.24659778507212027,0.24845930948961314
237,-0.0002626109882304455,0.2242888947930995,0.9993958742124324,0.4952344822186591,0.24660179472770113,0.2484167836831385
238,-0.0003015581190169976,0.22439278352513617,0.9993782290443216,0.49507445041047093,0.2465321263669089,0.2483727654340268
239,-0.0002509053449252417,0.22438311870108427,0.9993895642924134,0.495107698428366,0.24661268488453636,0.24836539328925253
240,-0.0002059522506287181,0.22434932106372557,0.9994298174897771,0.495159097715771,0.24665839178603338,0.24844574784876208
241,-0.00023372484620905282,0.2242253968978223,0.9994286856276868,0.4952580280185223,0.2467375328590822,0.2484837445072109
