,0
0,3482.406810873415
1,3467.453488464575
2,2683.8051461486834
3,2111.410189299677
4,1850.4222263754282
5,1634.9123503464941
6,388.84549449586046
7,382.9684958741086
8,-797.6495184331795
9,-878.0748040793471
10,-760.7546076133326
11,-705.1615989799028
12,-1075.3144982128495
13,-1752.2897801001711
14,-1810.9777149497797
15,-1821.0017010797746
16,-1879.9916877133141
17,-1967.392120292771
18,-2043.6358140190455
19,-2011.048578696791
20,-2027.9755308921458
21,-2041.1017244108034
22,-2045.184002946448
23,-2043.9306175059237
24,-2059.674060953821
25,-2042.7525287138842
26,-2054.7838417535722
27,-2061.4067113211745
28,-2132.467735238185
29,-2140.775959371067
30,-2165.808483689412
31,-2167.736801579708
32,-2169.1723604131103
33,-2173.9175132367436
34,-2165.2786635239413
35,-2165.5651097272557
36,-2160.581078062526
37,-2157.3923453331677
38,-2161.922310402599
39,-2157.5749628015474
40,-2161.3698293032453
41,-2181.3840885632076
42,-2182.2847446659603
43,-2192.1346984487905
44,-2155.617863952058
45,-2224.629417512187
46,-2224.2950423317398
47,-2226.5185377107027
48,-2227.316592849799
49,-2226.8238208513085
50,-2224.9779726813144
51,-2229.49339648601
52,-2221.1219303508215
53,-2220.7848541163844
54,-2225.2251057103163
55,-2244.5468758137886
56,-2243.853018425949
57,-2261.879700195267
58,-2254.0551167409258
59,-2256.1096550960156
60,-2256.5961708100253
61,-2252.2304431848493
62,-2264.7005243044296
63,-2273.2920153715954
64,-2275.1621778102945
65,-2277.6682680514714
66,-2276.3637494728337
67,-2271.5584466353657
68,-2270.7767494520185
69,-2273.7260605552488
70,-2273.3683634271083
71,-2268.2741666102766
72,-2265.1759867432675
73,-2263.2140480960093
74,-2266.0209049834193
75,-2266.3381930478286
76,-2266.8211232016924
77,-2266.997065263288
78,-2269.561751866761
79,-2268.304993876131
80,-2268.0631676113317
81,-2266.7656785582008
82,-2272.6494125470062
83,-2271.2138842768504
84,-2270.8187523379784
85,-2274.5267139782395
86,-2275.89389505606
87,-2276.8539935626723
88,-2274.2358356500285
89,-2274.3573746730776
90,-2275.68193884171
91,-2276.98587290145
92,-2277.1740638721926
93,-2277.1022207342025
94,-2273.8914814443074
95,-2271.8735510211704
96,-2276.1473769751015
97,-2276.4699204298745
98,-2277.4948749262358
99,-2276.6307388997475
100,-2276.329485422617
101,-2275.784460552016
102,-2274.6949620561395
103,-2271.09529435914
104,-2271.5194992830106
105,-2272.7274683068026
106,-2273.704724555376
107,-2277.9117035178006
108,-2281.3277922403067
109,-2285.927536246498
110,-2285.877539206042
111,-2285.4666809877403
112,-2285.1478033103344
113,-2282.7688683711235
114,-2282.7643122860745
115,-2282.6695188683207
116,-2282.180650771158
117,-2282.3331942662057
118,-2283.0701709891932
119,-2283.2659882815874
120,-2282.79149943627
121,-2283.1293363875848
122,-2283.6089509992557
123,-2286.6996711337674
124,-2288.6883543010244
125,-2288.548808301633
126,-2288.429238170065
127,-2288.120723836557
128,-2283.8187424793296
129,-2282.4795034148538
130,-2283.0308786523524
131,-2283.1693371495944
132,-2281.969080855302
133,-2281.4722112392437
134,-2281.1062004147407
135,-2280.9296910150606
136,-2283.2508468997526
137,-2282.667985477722
138,-2284.1441006593054
139,-2285.0570285669396
140,-2283.4735822056123
141,-2284.4979301532967
142,-2283.91340976945
143,-2283.547009534388
144,-2281.9111386812533
145,-2282.237076761653
146,-2282.016460026646
147,-2281.987866792622
148,-2281.860769878529
149,-2280.043169656038
150,-2279.12796072859
151,-2281.0415053119214
152,-2279.421362044849
153,-2280.053210137242
154,-2279.643629674589
155,-2279.480098648543
156,-2276.2927652293115
157,-2284.5862014953127
158,-2281.4413710159442
159,-2281.5821073042202
160,-2276.7814962853913
161,-2277.8520430116882
162,-2276.447971391644
163,-2276.5583774700162
164,-2276.4593965883905
165,-2276.2835797067314
166,-2277.4844555080113
167,-2279.0328266981082
168,-2278.5330212132767
169,-2278.4281970991988
170,-2282.9068578893584
171,-2283.8138468644997
172,-2283.1297906066825
173,-2283.1350553590396
174,-2283.3139275725
175,-2284.843971933327
176,-2283.380557853939
177,-2284.71134600406
178,-2284.9611833002673
179,-2284.911364256007
180,-2284.408543592328
181,-2284.15113666968
182,-2284.0092283998015
183,-2283.106339175523
184,-2282.537674373132
185,-2281.88811365307
186,-2281.8311330566457
187,-2281.975948643601
188,-2281.613358536495
189,-2282.4327458109533
190,-2282.7048683742014
191,-2281.68490473801
192,-2281.7678006559986
193,-2281.1727563600616
194,-2281.3066093099046
195,-2281.021733976615
196,-2283.0729117197607
197,-2281.8105246106716
198,-2282.9804305405473
199,-2283.5730667894118
200,-2285.0170098038648
201,-2287.1537211596105
202,-2286.636941272589
203,-2287.227611214911
204,-2288.4487699221336
205,-2288.6965848158115
206,-2288.710775076479
207,-2287.46292321287
208,-2287.414340444726
209,-2287.566214713638
210,-2287.3352796162294
211,-2283.8277818503802
212,-2283.786949871417
213,-2284.8136443064427
214,-2283.5383249212787
215,-2283.2097590858934
216,-2282.6134147428293
217,-2282.7863442611706
218,-2283.2017317228883
219,-2283.538983295415
220,-2283.932064398925
221,-2283.851346486641
222,-2285.6746702046626
223,-2285.4162503466487
224,-2287.1862035732056
225,-2286.644335165213
226,-2286.7310178779458
227,-2287.5195523195716
228,-2287.2803747750345
229,-2287.5223204065774
230,-2286.606224846522
231,-2287.1753540738
232,-2287.9433568923155
233,-2288.4961664135603
234,-2286.5384328238224
235,-2286.290045631631
236,-2285.702581008613
237,-2291.4203063782643
238,-2291.4966723366815
239,-2291.7778494745608
240,-2291.226075611512
241,-2292.1910259790816
242,-2291.6572867649643
243,-2291.4743817284816
244,-2291.3700968776225
245,-2291.4006529019534
246,-2291.0727729841983
247,-2291.5322061744114
248,-2292.2710759294746
249,-2292.4469054409046
250,-2292.532278026187
251,-2292.6610534101906
252,-2292.840464996671
253,-2293.0303857246954
254,-2293.568187342894
255,-2292.8911092143803
256,-2292.8651763481826
257,-2293.1862017521466
258,-2294.2075068536933
259,-2294.239130856699
260,-2293.8151712405115
261,-2293.995712009086
262,-2294.4527053697375
263,-2294.2589456585306
264,-2294.441933329217
265,-2295.1914122828844
266,-2294.847893890253
267,-2294.7069876178925
268,-2294.708215964037
269,-2295.045640916761
270,-2295.972453913596
271,-2296.071831971184
272,-2295.0198608864284
273,-2295.483728634159
274,-2295.2366271708192
275,-2295.5057690152908
276,-2296.0870996088433
277,-2295.5265900562536
278,-2295.47099466539
279,-2295.3409691656875
280,-2295.038022701064
281,-2295.2497402146105
282,-2294.8035887272995
283,-2293.9077553332836
284,-2293.908280136773
285,-2293.967869257726
286,-2293.8113370185774
287,-2293.647797481274
288,-2293.724517364925
289,-2293.0766112583688
290,-2293.755830159341
291,-2293.4332195834686
292,-2294.037563262495
293,-2294.0174975598075
294,-2293.6352773347667
295,-2293.572064570779
296,-2292.642642188809
297,-2292.4981259922724
298,-2292.6035797593354
299,-2291.9116741558346
300,-2291.8983290348842
301,-2291.8601296006113
302,-2292.364516226749
303,-2289.2267491829152
304,-2289.1315221283553
305,-2288.9663850340585
306,-2290.3698839532003
307,-2290.599230586408
308,-2290.8356665023375
309,-2290.4114320007143
310,-2290.991600438669
311,-2291.0830524838443
312,-2292.0104219877835
313,-2292.404244268482
314,-2292.477216248963
315,-2292.0879258775594
316,-2291.5490796533045
317,-2291.4697208228695
318,-2291.3408269153247
319,-2291.3974776317127
320,-2291.3054460025587
321,-2291.3233421229943
322,-2291.319297910919
323,-2291.3232462290994
324,-2291.25955368448
325,-2291.209178322531
326,-2291.2277206602394
327,-2291.1790796506225
328,-2291.276941188599
329,-2291.3104082917453
330,-2291.439102462488
331,-2291.4582295307514
332,-2291.545761179848
333,-2292.0070305282957
334,-2292.590996349498
335,-2292.9677646296445
336,-2293.405296199098
337,-2293.473391812071
338,-2292.7586864781915
339,-2292.6975100265017
340,-2292.4906238232966
341,-2292.307814758198
342,-2292.318613488946
343,-2292.036343323307
344,-2291.6510385267943
345,-2291.7339447340464
346,-2293.0264894088778
347,-2293.002588000887
348,-2293.1850088599053
349,-2293.1407233868717
350,-2293.1838636628045
351,-2291.8637993879706
352,-2291.9112615425092
353,-2292.1319310226754
354,-2292.084188131159
355,-2292.061370388136
356,-2292.3441647896902
357,-2292.3216768273965
358,-2292.516273031577
359,-2292.931032578616
360,-2292.9660865829173
361,-2292.7470152463447
362,-2292.846034506403
363,-2293.522458309818
364,-2293.5165965948063
365,-2293.3369500138087
366,-2293.6184480086695
367,-2293.7799378813897
368,-2293.824743659438
369,-2293.831496477483
370,-2293.779780705801
371,-2294.2371682866496
372,-2294.2974059652183
373,-2294.215227724009
374,-2294.1806432683593
375,-2294.1787255878025
376,-2293.7314234490213
377,-2293.846568971416
378,-2294.1046375018677
379,-2294.064398176999
380,-2293.9963302398396
381,-2294.6885770303284
382,-2294.6861446999033
383,-2294.599117290816
384,-2293.870061283352
385,-2293.8196472637374
386,-2293.7873732800763
387,-2294.0533241724042
388,-2294.0503091002392
389,-2293.9756412269994
390,-2294.2688892898796
391,-2294.7348449840765
392,-2295.1961111875403
393,-2295.3152164136654
394,-2295.194885800852
395,-2295.0443815591266
396,-2295.9209494903143
397,-2296.1048136083205
398,-2296.200318109316
399,-2296.2136322961646
400,-2296.333254748765
401,-2296.6467376579667
402,-2296.5201259557284
403,-2296.1411057734135
404,-2296.366711053529
405,-2296.574473472083
406,-2296.09548867285
407,-2296.457176731971
408,-2296.2005383442897
409,-2295.782599543998
410,-2295.875480222398
411,-2295.3493553839908
412,-2296.644427071213
413,-2296.496109481472
414,-2296.605891359663
415,-2296.1223283040104
416,-2296.1722986533805
417,-2296.265033099977
418,-2296.1178404320444
419,-2296.121303554789
420,-2295.819163979369
421,-2296.1905967982007
422,-2296.713856720459
423,-2296.649791704803
424,-2296.7351166891303
425,-2296.7998238829546
426,-2296.7913542614106
427,-2296.800890609726
428,-2297.8389163637094
429,-2297.838789167876
430,-2297.838356447188
431,-2297.6895681870956
432,-2297.652562603934
433,-2297.6184421443377
434,-2297.5913993903623
435,-2297.7621319474633
436,-2297.768551126051
437,-2297.6624259124533
438,-2297.6578083385166
439,-2297.6571509104338
440,-2297.7002417417652
441,-2297.6840417379894
442,-2297.717731123858
443,-2297.7810233893993
444,-2297.7847316553734
445,-2297.686636641841
446,-2298.07396234801
447,-2298.0626083460056
448,-2298.009284434519
449,-2298.0482556266343
450,-2298.118667671512
451,-2298.1058160281777
452,-2298.064607265854
453,-2298.0757207784213
454,-2298.070601791479
455,-2298.095568558192
456,-2297.9334506377704
457,-2297.8103311287095
458,-2297.400877055881
459,-2297.5920572056402
460,-2297.393403099657
461,-2296.68807453976
462,-2296.3384755658512
463,-2296.7583718461656
464,-2296.699988081166
465,-2296.68830667823
466,-2296.7472136820807
467,-2296.7720248028936
468,-2296.7571234748593
469,-2296.6867511308324
470,-2296.757764300717
471,-2296.7496354881273
472,-2296.7129267223104
473,-2296.28304519365
474,-2296.3362059951805
475,-2296.402226827514
476,-2296.345339907044
477,-2296.3994166389457
478,-2296.367633558375
479,-2296.4299253586096
480,-2296.4393205846554
481,-2296.4967624587225
482,-2296.50479242529
